,Township,TownshipFull,Range,RangeFull,Section,SectionFull,Edited_PLSS,Description and Class,Description,Formatted_Description,Aliquot_Description,MATCH_TERM,Mineral Acres,County,Notes,Code,Beneficiary
10337,6,6,18.0,18.0,27,SN27,006018SN27,"S2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,006018SN27ANENW,160.0,Haakon,,R,Rural Credit
10338,6,6,18.0,18.0,27,SN27,006018SN27,"S2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,006018SN27ASENW,160.0,Haakon,,R,Rural Credit
10339,6,6,18.0,18.0,31,SN31,006018SN31,"LOTS 1,2, N2NE, SW4NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,006018SN31ANENW,275.32,Haakon,,R,Rural Credit
10340,6,6,18.0,18.0,31,SN31,006018SN31,"LOTS 1,2, N2NE, SW4NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,006018SN31ASENW,275.32,Haakon,,R,Rural Credit
10341,6,6,21.0,21.0,31,SN31,006021SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,006021SN31ANENW,151.4,Haakon,,R,Rural Credit
10342,6,6,21.0,21.0,31,SN31,006021SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,006021SN31ASENW,151.4,Haakon,,R,Rural Credit
10343,6,6,22.0,22.0,17,SN17,006022SN17,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,006022SN17ANENW,240.0,Haakon,,R,Rural Credit
10344,6,6,22.0,22.0,17,SN17,006022SN17,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,006022SN17ASENW,240.0,Haakon,,R,Rural Credit
10345,109,109,66.0,66.0,35,SN35,109066SN35,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,109066SN35ANENW,240.0,Hand,,R,Rural Credit
10346,109,109,66.0,66.0,35,SN35,109066SN35,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,109066SN35ASENW,240.0,Hand,,R,Rural Credit
10347,109,109,68.0,68.0,18,SN18,109068SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,109068SN18ANENW,160.68,Hand,,R,Rural Credit
10348,109,109,68.0,68.0,18,SN18,109068SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,109068SN18ASENW,160.68,Hand,,R,Rural Credit
10349,110,110,68.0,68.0,30,SN30,110068SN30,"LOTS 1,2,3,4, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,110068SN30ANENW,401.28,Hand,,R,Rural Credit
10350,110,110,68.0,68.0,30,SN30,110068SN30,"LOTS 1,2,3,4, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,110068SN30ASENW,401.28,Hand,,R,Rural Credit
10351,111,111,67.0,67.0,19,SN19,111067SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111067SN19ANENW,130.95,Hand,,R,Rural Credit
10352,111,111,67.0,67.0,19,SN19,111067SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111067SN19ASENW,130.95,Hand,,R,Rural Credit
10353,111,111,69.0,69.0,7,SN07,111069SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111069SN07ANENW,157.18,Hand,,R,Rural Credit
10354,111,111,69.0,69.0,7,SN07,111069SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111069SN07ASENW,157.18,Hand,,R,Rural Credit
10355,113,113,69.0,69.0,31,SN31,113069SN31,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,113069SN31ANENW,315.79,Hand,,R,Rural Credit
10356,113,113,69.0,69.0,31,SN31,113069SN31,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,113069SN31ASENW,315.79,Hand,,R,Rural Credit
10357,114,114,69.0,69.0,18,SN18,114069SN18,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,114069SN18ANENW,320.67,Hand,,R,Rural Credit
10358,114,114,69.0,69.0,18,SN18,114069SN18,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,114069SN18ASENW,320.67,Hand,,R,Rural Credit
10359,115,115,66.0,66.0,7,SN07,115066SN07,"LOTS 3,4, E2NW - R",E2NW,E½NW¼,AE½NW¼,115066SN07ANENW,130.52,Hand,,R,Rural Credit
10360,115,115,66.0,66.0,7,SN07,115066SN07,"LOTS 3,4, E2NW - R",E2NW,E½NW¼,AE½NW¼,115066SN07ASENW,130.52,Hand,,R,Rural Credit
10361,115,115,68.0,68.0,19,SN19,115068SN19,"LOTS 1,2, NE4, E2NW - U",E2NW,E½NW¼,AE½NW¼,115068SN19ANENW,307.47,Hand,,U,State University
10362,115,115,68.0,68.0,19,SN19,115068SN19,"LOTS 1,2, NE4, E2NW - U",E2NW,E½NW¼,AE½NW¼,115068SN19ASENW,307.47,Hand,,U,State University
10363,116,116,68.0,68.0,18,SN18,116068SN18,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,116068SN18ANENW,297.21,Hand,,R,Rural Credit
10364,116,116,68.0,68.0,18,SN18,116068SN18,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,116068SN18ASENW,297.21,Hand,,R,Rural Credit
10365,116,116,68.0,68.0,19,SN19,116068SN19,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,116068SN19ANENW,299.83,Hand,,R,Rural Credit
10366,116,116,68.0,68.0,19,SN19,116068SN19,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,116068SN19ASENW,299.83,Hand,,R,Rural Credit
10367,116,116,70.0,70.0,34,SN34,116070SN34,"W2NE, E2NW - M",E2NW,E½NW¼,AE½NW¼,116070SN34ANENW,160.0,Hand,,M,School of Mines
10368,116,116,70.0,70.0,34,SN34,116070SN34,"W2NE, E2NW - M",E2NW,E½NW¼,AE½NW¼,116070SN34ASENW,160.0,Hand,,M,School of Mines
10369,102,102,59.0,59.0,31,SN31,102059SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,102059SN31ANENW,153.81,Hanson,,R,Rural Credit
10370,102,102,59.0,59.0,31,SN31,102059SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,102059SN31ASENW,153.81,Hanson,,R,Rural Credit
10371,103,103,58.0,58.0,18,SN18,103058SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,103058SN18ANENW,165.76,Hanson,,R,Rural Credit
10372,103,103,58.0,58.0,18,SN18,103058SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,103058SN18ASENW,165.76,Hanson,,R,Rural Credit
10373,110,110,74.0,74.0,9,SN09,110074SN09,"E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,110074SN09ANENW,400.0,Hughes,,R,Rural Credit
10374,110,110,74.0,74.0,9,SN09,110074SN09,"E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,110074SN09ASENW,400.0,Hughes,,R,Rural Credit
10375,110,110,77.0,77.0,11,SN11,110077SN11,"LOTS 1,3,4,5,6, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,110077SN11ANENW,511.7,Hughes,,R,Rural Credit
10376,110,110,77.0,77.0,11,SN11,110077SN11,"LOTS 1,3,4,5,6, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,110077SN11ASENW,511.7,Hughes,,R,Rural Credit
10377,111,111,78.0,78.0,19,SN19,111078SN19,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111078SN19ANENW,468.93,Hughes,,R,Rural Credit
10378,111,111,78.0,78.0,19,SN19,111078SN19,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111078SN19ASENW,468.93,Hughes,,R,Rural Credit
10379,112,112,74.0,74.0,30,SN30,112074SN30,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,112074SN30ANENW,155.27,Hughes,,R,Rural Credit
10380,112,112,74.0,74.0,30,SN30,112074SN30,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,112074SN30ASENW,155.27,Hughes,,R,Rural Credit
10381,112,112,78.0,78.0,31,SN31,112078SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,112078SN31ANENW,150.38,Hughes,,R,Rural Credit
10382,112,112,78.0,78.0,31,SN31,112078SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,112078SN31ASENW,150.38,Hughes,,R,Rural Credit
10383,111,111,73.0,73.0,7,SN07,111073SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111073SN07ANENW,157.48,Hyde,,R,Rural Credit
10384,111,111,73.0,73.0,7,SN07,111073SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,111073SN07ASENW,157.48,Hyde,,R,Rural Credit
10385,112,112,72.0,72.0,19,SN19,112072SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,112072SN19ANENW,156.71,Hyde,,R,Rural Credit
10386,112,112,72.0,72.0,19,SN19,112072SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,112072SN19ASENW,156.71,Hyde,,R,Rural Credit
10387,112,112,72.0,72.0,30,SN30,112072SN30,"LOTS 1,2,NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,112072SN30ANENW,316.46,Hyde,,R,Rural Credit
10388,112,112,72.0,72.0,30,SN30,112072SN30,"LOTS 1,2,NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,112072SN30ASENW,316.46,Hyde,,R,Rural Credit
10389,113,113,71.0,71.0,19,SN19,113071SN19,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,113071SN19ANENW,467.09,Hyde,,R,Rural Credit
10390,113,113,71.0,71.0,19,SN19,113071SN19,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,113071SN19ASENW,467.09,Hyde,,R,Rural Credit
10391,114,114,73.0,73.0,30,SN30,114073SN30,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,114073SN30ANENW,161.91,Hyde,,R,Rural Credit
10392,114,114,73.0,73.0,30,SN30,114073SN30,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,114073SN30ASENW,161.91,Hyde,,R,Rural Credit
10393,116,116,73.0,73.0,18,SN18,116073SN18,"LOTS 1,2, E2NW - A",E2NW,E½NW¼,AE½NW¼,116073SN18ANENW,165.41,Hyde,,A,College of Agriculture
10394,116,116,73.0,73.0,18,SN18,116073SN18,"LOTS 1,2, E2NW - A",E2NW,E½NW¼,AE½NW¼,116073SN18ASENW,165.41,Hyde,,A,College of Agriculture
10395,116,116,73.0,73.0,19,SN19,116073SN19,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,116073SN19ANENW,485.99,Hyde,,R,Rural Credit
10396,116,116,73.0,73.0,19,SN19,116073SN19,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,116073SN19ASENW,485.99,Hyde,,R,Rural Credit
10397,116,116,73.0,73.0,30,SN30,116073SN30,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,116073SN30ANENW,487.09,Hyde,,R,Rural Credit
10398,116,116,73.0,73.0,30,SN30,116073SN30,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,116073SN30ASENW,487.09,Hyde,,R,Rural Credit
10399,1,1,22.0,22.0,31,SN31,001022SN31,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,001022SN31ANENW,160.0,Jackson,,R,Rural Credit
10400,1,1,22.0,22.0,31,SN31,001022SN31,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,001022SN31ASENW,160.0,Jackson,,R,Rural Credit
10401,1,1,24.0,24.0,7,SN07,001024SN07,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,001024SN07ANENW,469.68,Jackson,,R,Rural Credit
10402,1,1,24.0,24.0,7,SN07,001024SN07,"LOTS 1,2, E2, E2NW - R",E2NW,E½NW¼,AE½NW¼,001024SN07ASENW,469.68,Jackson,,R,Rural Credit
10403,1,1,24.0,24.0,19,SN19,001024SN19,"LOTS 1,2,NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001024SN19ANENW,311.16,Jackson,,R,Rural Credit
10404,1,1,24.0,24.0,19,SN19,001024SN19,"LOTS 1,2,NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001024SN19ASENW,311.16,Jackson,,R,Rural Credit
10405,1,1,25.0,25.0,21,SN21,001025SN21,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001025SN21ANENW,240.0,Jackson,,R,Rural Credit
10406,1,1,25.0,25.0,21,SN21,001025SN21,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001025SN21ASENW,240.0,Jackson,,R,Rural Credit
10407,2,2,19.0,19.0,7,SN07,002019SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,002019SN07ANENW,149.21,Jackson,,R,Rural Credit
10408,2,2,19.0,19.0,7,SN07,002019SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,002019SN07ASENW,149.21,Jackson,,R,Rural Credit
10409,3,3,20.0,20.0,18,SN18,003020SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,003020SN18ANENW,143.82,Jackson,,R,Rural Credit
10410,3,3,20.0,20.0,18,SN18,003020SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,003020SN18ASENW,143.82,Jackson,,R,Rural Credit
10411,106,106,63.0,63.0,31,SN31,106063SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,106063SN31ANENW,156.28,Jerauld,,R,Rural Credit
10412,106,106,63.0,63.0,31,SN31,106063SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,106063SN31ASENW,156.28,Jerauld,,R,Rural Credit
10413,106,106,67.0,67.0,18,SN18,106067SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,106067SN18ANENW,154.8,Jerauld,,R,Rural Credit
10414,106,106,67.0,67.0,18,SN18,106067SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,106067SN18ASENW,154.8,Jerauld,,R,Rural Credit
10415,107,107,63.0,63.0,7,SN07,107063SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,107063SN07ANENW,147.15,Jerauld,,R,Rural Credit
10416,107,107,63.0,63.0,7,SN07,107063SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,107063SN07ASENW,147.15,Jerauld,,R,Rural Credit
10417,107,107,64.0,64.0,31,SN31,107064SN31,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,107064SN31ANENW,298.88,Jerauld,,R,Rural Credit
10418,107,107,64.0,64.0,31,SN31,107064SN31,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,107064SN31ASENW,298.88,Jerauld,,R,Rural Credit
10419,107,107,67.0,67.0,30,SN30,107067SN30,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,107067SN30ANENW,312.68,Jerauld,,R,Rural Credit
10420,107,107,67.0,67.0,30,SN30,107067SN30,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,107067SN30ASENW,312.68,Jerauld,,R,Rural Credit
10421,108,108,64.0,64.0,31,SN31,108064SN31,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,108064SN31ANENW,160.0,Jerauld,,R,Rural Credit
10422,108,108,64.0,64.0,31,SN31,108064SN31,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,108064SN31ASENW,160.0,Jerauld,,R,Rural Credit
10423,108,108,65.0,65.0,36,SN36,108065SN36,"E2, E2NW - C",E2NW,E½NW¼,AE½NW¼,108065SN36ANENW,400.0,Jerauld,,C,Common School
10424,108,108,65.0,65.0,36,SN36,108065SN36,"E2, E2NW - C",E2NW,E½NW¼,AE½NW¼,108065SN36ASENW,400.0,Jerauld,,C,Common School
10425,108,108,66.0,66.0,19,SN19,108066SN19,"LOTS 1,2, NW4NE, S2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,108066SN19ANENW,240.4,Jerauld,,R,Rural Credit
10426,108,108,66.0,66.0,19,SN19,108066SN19,"LOTS 1,2, NW4NE, S2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,108066SN19ASENW,240.4,Jerauld,,R,Rural Credit
10427,1,1,30.0,30.0,30,SN30,001030SN30,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001030SN30ANENW,320.22,Jones,,R,Rural Credit
10428,1,1,30.0,30.0,30,SN30,001030SN30,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001030SN30ASENW,320.22,Jones,,R,Rural Credit
10429,2,2,30.0,30.0,7,SN07,002030SN07,"LOTS 1,2, E2NW  - R ",E2NW,E½NW¼,AE½NW¼,002030SN07ANENW,157.8,Jones,,R,Rural Credit
10430,2,2,30.0,30.0,7,SN07,002030SN07,"LOTS 1,2, E2NW  - R ",E2NW,E½NW¼,AE½NW¼,002030SN07ASENW,157.8,Jones,,R,Rural Credit
10431,1,1,28.0,28.0,31,SN31,001028SN31,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001028SN31ANENW,310.5,Jones,,R,Rural Credit
10432,1,1,28.0,28.0,31,SN31,001028SN31,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,001028SN31ASENW,310.5,Jones,,R,Rural Credit
10433,1,1,29.0,29.0,7,SN07,001029SN07,"LOTS 1,2, E2NW  - R ",E2NW,E½NW¼,AE½NW¼,001029SN07ANENW,144.89,Jones,,R,Rural Credit
10434,1,1,29.0,29.0,7,SN07,001029SN07,"LOTS 1,2, E2NW  - R ",E2NW,E½NW¼,AE½NW¼,001029SN07ASENW,144.89,Jones,,R,Rural Credit
10435,1,1,30.0,30.0,31,SN31,001030SN31,"LOTS 1,2, N2NE, SW4NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,001030SN31ANENW,269.47,Jones,,R,Rural Credit
10436,1,1,30.0,30.0,31,SN31,001030SN31,"LOTS 1,2, N2NE, SW4NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,001030SN31ASENW,269.47,Jones,,R,Rural Credit
10437,2,2,30.0,30.0,7,SN07,002030SN07,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,002030SN07ANENW,309.93,Jones,,R,Rural Credit
10438,2,2,30.0,30.0,7,SN07,002030SN07,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,002030SN07ASENW,309.93,Jones,,R,Rural Credit
10439,2,2,31.0,31.0,31,SN31,002031SN31,"LOTS 1,2, E2E2, NW4NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,002031SN31ANENW,354.19,Jones,,R,Rural Credit
10440,2,2,31.0,31.0,31,SN31,002031SN31,"LOTS 1,2, E2E2, NW4NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,002031SN31ASENW,354.19,Jones,,R,Rural Credit
10441,2,2,31.0,31.0,33,SN33,002031SN33,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,002031SN33ANENW,160.0,Jones,,R,Rural Credit
10442,2,2,31.0,31.0,33,SN33,002031SN33,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,002031SN33ASENW,160.0,Jones,,R,Rural Credit
10443,3,3,31.0,31.0,7,SN07,003031SN07,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,003031SN07ANENW,314.88,Jones,,R,Rural Credit
10444,3,3,31.0,31.0,7,SN07,003031SN07,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,003031SN07ASENW,314.88,Jones,,R,Rural Credit
10445,109,109,56.0,56.0,31,SN31,109056SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,109056SN31ANENW,161.2,Kingsburg,,R,Rural Credit
10446,109,109,56.0,56.0,31,SN31,109056SN31,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,109056SN31ASENW,161.2,Kingsburg,,R,Rural Credit
10447,109,109,57.0,57.0,7,SN07,109057SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,109057SN07ANENW,153.8,Kingsburg,,R,Rural Credit
10448,109,109,57.0,57.0,7,SN07,109057SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,109057SN07ASENW,153.8,Kingsburg,,R,Rural Credit
10449,110,110,57.0,57.0,18,SN18,110057SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,110057SN18ANENW,154.2,Kingsburg,,R,Rural Credit
10450,110,110,57.0,57.0,18,SN18,110057SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,110057SN18ASENW,154.2,Kingsburg,,R,Rural Credit
10451,112,112,58.0,58.0,19,SN19,112058SN19,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,112058SN19ANENW,308.68,Kingsburg,,R,Rural Credit
10452,112,112,58.0,58.0,19,SN19,112058SN19,"LOTS 1,2, NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,112058SN19ASENW,308.68,Kingsburg,,R,Rural Credit
10453,107,107,54.0,54.0,32,SN32,107054SN32,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,107054SN32ANENW,160.0,Lake,,R,Rural Credit
10454,107,107,54.0,54.0,32,SN32,107054SN32,"W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,107054SN32ASENW,160.0,Lake,,R,Rural Credit
10455,6,6,3.0,3.0,16,SN16,006003SN16,"E2, E2NW - C",E2NW,E½NW¼,AE½NW¼,006003SN16ANENW,400.0,Lawrence,,C,Common School
10456,6,6,3.0,3.0,16,SN16,006003SN16,"E2, E2NW - C",E2NW,E½NW¼,AE½NW¼,006003SN16ASENW,400.0,Lawrence,,C,Common School
10457,7,7,4.0,4.0,19,SN19,007004SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,007004SN19ANENW,147.03,Lawrence,,R,Rural Credit
10458,7,7,4.0,4.0,19,SN19,007004SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,007004SN19ASENW,147.03,Lawrence,,R,Rural Credit
10459,97,97,50.0,50.0,30,SN30,097050SN30,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,097050SN30ANENW,152.28,Lincoln,,R,Rural Credit
10460,97,97,50.0,50.0,30,SN30,097050SN30,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,097050SN30ASENW,152.28,Lincoln,,R,Rural Credit
10461,98,98,50.0,50.0,19,SN19,098050SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,098050SN19ANENW,156.01,Lincoln,,R,Rural Credit
10462,98,98,50.0,50.0,19,SN19,098050SN19,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,098050SN19ASENW,156.01,Lincoln,,R,Rural Credit
10463,125,125,69.0,69.0,19,SN19,125069SN19,"LOTS 1,2, NE4, E2NW - I",E2NW,E½NW¼,AE½NW¼,125069SN19ANENW,321.97,McPherson,,I,Indemnity
10464,125,125,69.0,69.0,19,SN19,125069SN19,"LOTS 1,2, NE4, E2NW - I",E2NW,E½NW¼,AE½NW¼,125069SN19ASENW,321.97,McPherson,,I,Indemnity
10465,125,125,69.0,69.0,19,SN19,125069SN19,"LOTS 1,2, NE4, E2NW - I",E2NW,E½NW¼,AE½NW¼,125069SN19ANENW,,McPherson,,I,Indemnity
10466,125,125,69.0,69.0,19,SN19,125069SN19,"LOTS 1,2, NE4, E2NW - I",E2NW,E½NW¼,AE½NW¼,125069SN19ASENW,,McPherson,,I,Indemnity
10467,125,125,73.0,73.0,32,SN32,125073SN32,"N2NE, E2NW - U",E2NW,E½NW¼,AE½NW¼,125073SN32ANENW,160.0,McPherson,,U,State University
10468,125,125,73.0,73.0,32,SN32,125073SN32,"N2NE, E2NW - U",E2NW,E½NW¼,AE½NW¼,125073SN32ASENW,160.0,McPherson,,U,State University
10469,126,126,70.0,70.0,7,SN07,126070SN07,"LOTS 1,2, NE4, E2NW - D",E2NW,E½NW¼,AE½NW¼,126070SN07ANENW,312.84,McPherson,,D,School for the Deaf
10470,126,126,70.0,70.0,7,SN07,126070SN07,"LOTS 1,2, NE4, E2NW - D",E2NW,E½NW¼,AE½NW¼,126070SN07ASENW,312.84,McPherson,,D,School for the Deaf
10471,127,127,55.0,55.0,31,SN31,127055SN31,"LOTS 1,5,6,7, E2NW - R",E2NW,E½NW¼,AE½NW¼,127055SN31ANENW,199.29,Marshall,,R,Rural Credit
10472,127,127,55.0,55.0,31,SN31,127055SN31,"LOTS 1,5,6,7, E2NW - R",E2NW,E½NW¼,AE½NW¼,127055SN31ASENW,199.29,Marshall,,R,Rural Credit
10473,127,127,56.0,56.0,8,SN08,127056SN08,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,127056SN08ANENW,240.0,Marshall,,R,Rural Credit
10474,127,127,56.0,56.0,8,SN08,127056SN08,"NE4, E2NW - R",E2NW,E½NW¼,AE½NW¼,127056SN08ASENW,240.0,Marshall,,R,Rural Credit
10475,128,128,53.0,53.0,18,SN18,128053SN18,"LOTS 1,2, W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,128053SN18ANENW,220.66,Marshall,,R,Rural Credit
10476,128,128,53.0,53.0,18,SN18,128053SN18,"LOTS 1,2, W2NE, E2NW - R",E2NW,E½NW¼,AE½NW¼,128053SN18ASENW,220.66,Marshall,,R,Rural Credit
10477,4,4,12.0,12.0,30,SN30,004012SN30,"LOTS 1,2, E2, E2NW - D",E2NW,E½NW¼,AE½NW¼,004012SN30ANENW,465.82,Meade,,D,School for the Deaf
10478,4,4,12.0,12.0,30,SN30,004012SN30,"LOTS 1,2, E2, E2NW - D",E2NW,E½NW¼,AE½NW¼,004012SN30ASENW,465.82,Meade,,D,School for the Deaf
10479,4,4,14.0,14.0,18,SN18,004014SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,004014SN18ANENW,149.72,Meade,,R,Rural Credit
10480,4,4,14.0,14.0,18,SN18,004014SN18,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,004014SN18ASENW,149.72,Meade,,R,Rural Credit
10481,8,8,13.0,13.0,7,SN07,008013SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,008013SN07ANENW,120.93,Meade,,R,Rural Credit
10482,8,8,13.0,13.0,7,SN07,008013SN07,"LOTS 1,2, E2NW - R",E2NW,E½NW¼,AE½NW¼,008013SN07ASENW,120.93,Meade,,R,Rural Credit
10483,8,8,13.0,13.0,18,SN18,008013SN18,"LOTS 1,2,3,4, E2NW - R",E2NW,E½NW¼,AE½NW¼,008013SN18ANENW,164.16,Meade,,R,Rural Credit
