object_id,state,reservation_name,clipped_acres,lessee
4403,MN,Leech Lake,41.32,
4402,MN,Leech Lake,41.18,
4422,MN,Leech Lake,40.02,
4421,MN,Leech Lake,40.38,
4418,MN,Leech Lake,40.74,
4417,MN,Leech Lake,41.09,
5205,MN,Leech Lake,48.95,
4427,MN,Leech Lake,38.0,
9696,MN,Leech Lake,38.0,
4404,MN,Leech Lake,41.37,
9678,MN,Leech Lake,41.37,
9679,MN,Leech Lake,41.24,
4405,MN,Leech Lake,41.24,
9668,MN,Leech Lake,40.79,
4400,MN,Leech Lake,41.11,
9676,MN,Leech Lake,41.11,
4401,MN,Leech Lake,40.97,
9677,MN,Leech Lake,40.97,
4419,MN,Leech Lake,40.1,
9693,MN,Leech Lake,40.1,
9695,MN,Leech Lake,38.29,
4426,MN,Leech Lake,38.29,
4420,MN,Leech Lake,40.45,
4415,MN,Leech Lake,40.81,
4416,MN,Leech Lake,41.17,
9694,MN,Leech Lake,38.3,
4425,MN,Leech Lake,38.3,
4398,MN,Leech Lake,40.76,
9674,MN,Leech Lake,40.76,
4399,MN,Leech Lake,40.89,
9675,MN,Leech Lake,40.89,
4394,MN,Leech Lake,41.03,
9671,MN,Leech Lake,41.03,
4395,MN,Leech Lake,41.16,
9672,MN,Leech Lake,41.16,
9690,MN,Leech Lake,40.17,
4410,MN,Leech Lake,40.17,
4386,MN,Leech Lake,40.8,
4409,MN,Leech Lake,40.53,
9689,MN,Leech Lake,40.53,
8676,MN,Leech Lake,37.63,
3836,MN,Leech Lake,41.34,
8688,MN,Leech Lake,41.34,
8689,MN,Leech Lake,41.26,
3837,MN,Leech Lake,41.26,
3825,MN,Leech Lake,26.13,
8677,MN,Leech Lake,26.13,
3822,MN,Leech Lake,39.84,
8674,MN,Leech Lake,39.84,
3823,MN,Leech Lake,39.92,
8675,MN,Leech Lake,39.92,
8678,MN,Leech Lake,40.01,
3826,MN,Leech Lake,40.01,
3827,MN,Leech Lake,40.1,
8679,MN,Leech Lake,40.1,
3806,MN,Leech Lake,41.85,
8985,MN,Leech Lake,41.85,
3835,MN,Leech Lake,24.74,
8687,MN,Leech Lake,24.74,
8790,MN,Leech Lake,39.42,
3792,MN,Leech Lake,39.42,
8789,MN,Leech Lake,39.8,
3791,MN,Leech Lake,39.8,
3715,MN,Leech Lake,41.25,
8737,MN,Leech Lake,41.25,
3788,MN,Leech Lake,40.17,
8786,MN,Leech Lake,40.17,
3787,MN,Leech Lake,40.53,
8785,MN,Leech Lake,40.53,
8738,MN,Leech Lake,41.69,
3716,MN,Leech Lake,41.69,
3775,MN,Leech Lake,42.13,
8740,MN,Leech Lake,42.13,
8774,MN,Leech Lake,41.06,
3776,MN,Leech Lake,41.06,
8787,MN,Leech Lake,39.59,
3789,MN,Leech Lake,39.59,
3790,MN,Leech Lake,39.96,
8788,MN,Leech Lake,39.96,
8783,MN,Leech Lake,40.33,
8248,MN,Leech Lake,39.31,
3445,MN,Leech Lake,40.11,
8250,MN,Leech Lake,40.11,
8251,MN,Leech Lake,40.15,
3446,MN,Leech Lake,40.15,
3442,MN,Leech Lake,37.81,
8247,MN,Leech Lake,37.81,
8249,MN,Leech Lake,40.11,
3444,MN,Leech Lake,40.11,
8246,MN,Leech Lake,36.33,
3785,MN,Leech Lake,40.33,
8736,MN,Leech Lake,41.12,
3714,MN,Leech Lake,41.12,
3786,MN,Leech Lake,40.7,
8784,MN,Leech Lake,40.7,
8739,MN,Leech Lake,41.56,
3717,MN,Leech Lake,41.56,
8778,MN,Leech Lake,39.75,
3780,MN,Leech Lake,39.75,
8777,MN,Leech Lake,40.12,
3794,MN,Leech Lake,41.7,
8793,MN,Leech Lake,41.62,
3795,MN,Leech Lake,41.62,
3799,MN,Leech Lake,44.69,
8797,MN,Leech Lake,44.69,
3793,MN,Leech Lake,41.74,
8791,MN,Leech Lake,41.74,
3798,MN,Leech Lake,45.55,
8796,MN,Leech Lake,45.55,
8795,MN,Leech Lake,47.12,
8259,MN,Leech Lake,39.1,
3095,MN,Leech Lake,39.1,
8143,MN,Leech Lake,39.29,
3098,MN,Leech Lake,39.29,
8142,MN,Leech Lake,39.31,
3097,MN,Leech Lake,39.31,
3453,MN,Leech Lake,39.15,
8258,MN,Leech Lake,39.15,
3452,MN,Leech Lake,40.21,
8257,MN,Leech Lake,40.21,
3441,MN,Leech Lake,36.33,
3438,MN,Leech Lake,40.12,
8243,MN,Leech Lake,40.12,
8240,MN,Leech Lake,41.02,
3435,MN,Leech Lake,41.02,
3432,MN,Leech Lake,41.18,
8237,MN,Leech Lake,41.18,
8238,MN,Leech Lake,41.26,
3433,MN,Leech Lake,41.26,
3447,MN,Leech Lake,26.37,
3779,MN,Leech Lake,40.12,
8782,MN,Leech Lake,40.49,
3784,MN,Leech Lake,40.49,
3934,MN,Leech Lake,40.56,
8607,MN,Leech Lake,40.56,
3783,MN,Leech Lake,40.86,
8781,MN,Leech Lake,40.86,
8604,MN,Leech Lake,40.99,
3931,MN,Leech Lake,40.99,
8775,MN,Leech Lake,39.91,
8912,MN,Leech Lake,37.31,
3886,MN,Leech Lake,37.31,
8910,MN,Leech Lake,37.99,
3884,MN,Leech Lake,37.99,
8993,MN,Leech Lake,38.0,
3883,MN,Leech Lake,38.0,
7443,MN,Leech Lake,40.18,
2437,MN,Leech Lake,40.18,
7442,MN,Leech Lake,40.39,
2436,MN,Leech Lake,40.39,
3929,MN,Leech Lake,38.58,
8602,MN,Leech Lake,38.58,
3928,MN,Leech Lake,29.67,
8601,MN,Leech Lake,29.67,
3930,MN,Leech Lake,38.75,
8603,MN,Leech Lake,38.75,
3919,MN,Leech Lake,38.53,
8592,MN,Leech Lake,38.53,
8591,MN,Leech Lake,38.51,
3918,MN,Leech Lake,38.51,
2450,MN,Leech Lake,14.11,
2447,MN,Leech Lake,43.66,
7601,MN,Leech Lake,43.66,
5206,MN,Leech Lake,41.57,
10105,MN,Leech Lake,41.57,
10106,MN,Leech Lake,24.86,
5207,MN,Leech Lake,24.86,
10097,MN,Leech Lake,31.9,
5317,MN,Leech Lake,31.9,
10104,MN,Leech Lake,40.03,
5209,MN,Leech Lake,18.16,
2444,MN,Leech Lake,35.86,
7450,MN,Leech Lake,35.86,
10107,MN,Leech Lake,40.37,
5208,MN,Leech Lake,40.37,
10094,MN,Leech Lake,40.34,
5314,MN,Leech Lake,40.34,
10090,MN,Leech Lake,40.65,
5310,MN,Leech Lake,40.65,
10093,MN,Leech Lake,40.32,
3921,MN,Leech Lake,38.49,
8594,MN,Leech Lake,38.49,
3920,MN,Leech Lake,38.47,
8593,MN,Leech Lake,38.47,
7441,MN,Leech Lake,41.2,
2435,MN,Leech Lake,41.2,
7440,MN,Leech Lake,40.41,
2434,MN,Leech Lake,40.41,
8597,MN,Leech Lake,39.5,
3924,MN,Leech Lake,39.5,
3925,MN,Leech Lake,39.23,
8598,MN,Leech Lake,39.23,
3916,MN,Leech Lake,38.22,
8589,MN,Leech Lake,38.22,
8588,MN,Leech Lake,38.24,
3915,MN,Leech Lake,38.24,
7439,MN,Leech Lake,41.65,
2433,MN,Leech Lake,41.65,
8600,MN,Leech Lake,40.53,
3927,MN,Leech Lake,40.53,
8599,MN,Leech Lake,40.26,
3926,MN,Leech Lake,40.26,
3923,MN,Leech Lake,39.98,
8596,MN,Leech Lake,39.98,
3922,MN,Leech Lake,39.71,
8595,MN,Leech Lake,39.71,
8586,MN,Leech Lake,37.97,
3913,MN,Leech Lake,37.97,
3914,MN,Leech Lake,37.99,
8587,MN,Leech Lake,37.99,
3917,MN,Leech Lake,38.03,
8590,MN,Leech Lake,38.03,
3876,MN,Leech Lake,39.81,
8578,MN,Leech Lake,39.81,
3877,MN,Leech Lake,39.94,
8579,MN,Leech Lake,39.94,
3880,MN,Leech Lake,40.06,
8582,MN,Leech Lake,40.06,
8577,MN,Leech Lake,39.91,
3875,MN,Leech Lake,39.91,
8576,MN,Leech Lake,40.03,
3874,MN,Leech Lake,40.03,
8581,MN,Leech Lake,40.16,
3879,MN,Leech Lake,40.16,
8580,MN,Leech Lake,40.28,
3878,MN,Leech Lake,40.28,
3882,MN,Leech Lake,38.16,
8584,MN,Leech Lake,38.16,
8585,MN,Leech Lake,38.26,
3912,MN,Leech Lake,38.26,
3872,MN,Leech Lake,40.0,
8574,MN,Leech Lake,40.0,
3873,MN,Leech Lake,40.12,
8575,MN,Leech Lake,40.12,
8570,MN,Leech Lake,40.25,
3868,MN,Leech Lake,40.25,
3869,MN,Leech Lake,40.38,
8571,MN,Leech Lake,40.38,
8583,MN,Leech Lake,38.29,
3881,MN,Leech Lake,38.29,
8252,MN,Leech Lake,26.37,
3440,MN,Leech Lake,27.84,
8245,MN,Leech Lake,27.84,
8253,MN,Leech Lake,38.24,
3448,MN,Leech Lake,38.24,
8244,MN,Leech Lake,34.85,
3439,MN,Leech Lake,34.85,
8242,MN,Leech Lake,40.5,
3437,MN,Leech Lake,40.5,
8241,MN,Leech Lake,40.31,
3777,MN,Leech Lake,39.91,
3933,MN,Leech Lake,39.55,
8606,MN,Leech Lake,39.55,
8776,MN,Leech Lake,40.28,
3778,MN,Leech Lake,40.28,
8605,MN,Leech Lake,39.99,
3932,MN,Leech Lake,39.99,
8779,MN,Leech Lake,40.65,
3781,MN,Leech Lake,40.65,
8780,MN,Leech Lake,41.02,
3436,MN,Leech Lake,40.31,
8239,MN,Leech Lake,40.62,
3434,MN,Leech Lake,40.62,
8236,MN,Leech Lake,40.78,
3431,MN,Leech Lake,40.78,
3430,MN,Leech Lake,40.86,
8235,MN,Leech Lake,40.86,
3383,MN,Leech Lake,44.09,
8194,MN,Leech Lake,44.09,
3386,MN,Leech Lake,44.07,
3382,MN,Leech Lake,40.02,
8193,MN,Leech Lake,40.02,
8178,MN,Leech Lake,40.23,
3367,MN,Leech Lake,40.23,
3366,MN,Leech Lake,40.33,
8177,MN,Leech Lake,40.33,
8186,MN,Leech Lake,40.06,
3375,MN,Leech Lake,40.06,
8185,MN,Leech Lake,40.06,
3374,MN,Leech Lake,40.06,
3782,MN,Leech Lake,41.02,
3854,MN,Leech Lake,41.67,
8556,MN,Leech Lake,41.67,
8830,MN,Leech Lake,41.12,
3680,MN,Leech Lake,41.12,
8568,MN,Leech Lake,39.87,
3866,MN,Leech Lake,39.87,
3681,MN,Leech Lake,42.11,
8831,MN,Leech Lake,42.11,
8565,MN,Leech Lake,41.61,
8197,MN,Leech Lake,44.07,
8198,MN,Leech Lake,40.02,
3387,MN,Leech Lake,40.02,
3426,MN,Leech Lake,38.74,
8231,MN,Leech Lake,38.74,
3427,MN,Leech Lake,40.28,
8232,MN,Leech Lake,40.28,
8234,MN,Leech Lake,40.39,
3429,MN,Leech Lake,40.39,
8191,MN,Leech Lake,25.72,
3377,MN,Leech Lake,40.06,
8188,MN,Leech Lake,40.06,
8187,MN,Leech Lake,40.06,
3376,MN,Leech Lake,40.06,
8192,MN,Leech Lake,40.02,
3381,MN,Leech Lake,40.02,
8183,MN,Leech Lake,35.96,
3372,MN,Leech Lake,35.96,
3373,MN,Leech Lake,35.95,
8184,MN,Leech Lake,35.95,
3380,MN,Leech Lake,25.72,
3385,MN,Leech Lake,46.25,
8196,MN,Leech Lake,46.25,
3425,MN,Leech Lake,35.8,
8230,MN,Leech Lake,35.8,
3424,MN,Leech Lake,40.21,
8229,MN,Leech Lake,40.21,
8233,MN,Leech Lake,40.32,
3428,MN,Leech Lake,40.32,
8195,MN,Leech Lake,13.25,
3797,MN,Leech Lake,47.12,
8794,MN,Leech Lake,47.33,
3796,MN,Leech Lake,47.33,
3679,MN,Leech Lake,40.56,
8829,MN,Leech Lake,40.56,
3673,MN,Leech Lake,40.45,
8823,MN,Leech Lake,40.45,
8814,MN,Leech Lake,40.2,
3664,MN,Leech Lake,40.2,
8813,MN,Leech Lake,40.19,
3863,MN,Leech Lake,41.61,
3853,MN,Leech Lake,41.56,
8555,MN,Leech Lake,41.56,
3862,MN,Leech Lake,41.02,
8564,MN,Leech Lake,41.02,
3865,MN,Leech Lake,40.43,
8567,MN,Leech Lake,40.43,
3864,MN,Leech Lake,39.84,
8566,MN,Leech Lake,39.84,
3677,MN,Leech Lake,41.99,
4414,MN,Leech Lake,40.89,
4413,MN,Leech Lake,41.24,
4424,MN,Leech Lake,38.59,
9673,MN,Leech Lake,40.55,
4397,MN,Leech Lake,40.55,
4396,MN,Leech Lake,40.69,
4393,MN,Leech Lake,40.82,
4407,MN,Leech Lake,40.25,
9687,MN,Leech Lake,40.25,
9688,MN,Leech Lake,40.61,
4382,MN,Leech Lake,42.61,
4387,MN,Leech Lake,41.18,
4384,MN,Leech Lake,41.56,
9666,MN,Leech Lake,41.18,
4385,MN,Leech Lake,41.18,
4383,MN,Leech Lake,41.56,
4378,MN,Leech Lake,40.53,
9662,MN,Leech Lake,40.53,
9659,MN,Leech Lake,40.44,
4375,MN,Leech Lake,40.44,
4408,MN,Leech Lake,40.61,
4423,MN,Leech Lake,38.88,
9691,MN,Leech Lake,40.96,
4411,MN,Leech Lake,40.96,
4412,MN,Leech Lake,41.32,
9692,MN,Leech Lake,41.32,
9636,MN,Leech Lake,36.71,
4359,MN,Leech Lake,36.71,
9639,MN,Leech Lake,35.99,
4362,MN,Leech Lake,35.99,
4368,MN,Leech Lake,41.67,
4366,MN,Leech Lake,40.73,
9645,MN,Leech Lake,41.21,
4370,MN,Leech Lake,41.21,
9642,MN,Leech Lake,39.63,
4365,MN,Leech Lake,39.63,
4377,MN,Leech Lake,40.63,
9661,MN,Leech Lake,40.63,
4363,MN,Leech Lake,35.27,
9640,MN,Leech Lake,35.27,
9641,MN,Leech Lake,37.4,
4364,MN,Leech Lake,37.4,
4353,MN,Leech Lake,42.88,
9635,MN,Leech Lake,37.25,
4358,MN,Leech Lake,37.25,
4361,MN,Leech Lake,36.53,
9638,MN,Leech Lake,36.53,
9637,MN,Leech Lake,35.81,
4360,MN,Leech Lake,35.81,
4369,MN,Leech Lake,41.34,
9644,MN,Leech Lake,41.34,
4376,MN,Leech Lake,40.54,
9660,MN,Leech Lake,40.54,
5321,MN,Leech Lake,39.87,
10101,MN,Leech Lake,39.87,
5320,MN,Leech Lake,39.95,
10100,MN,Leech Lake,39.95,
9634,MN,Leech Lake,37.79,
4357,MN,Leech Lake,37.79,
4355,MN,Leech Lake,37.07,
9632,MN,Leech Lake,37.07,
4367,MN,Leech Lake,41.46,
9643,MN,Leech Lake,41.46,
4374,MN,Leech Lake,40.45,
9658,MN,Leech Lake,40.45,
10098,MN,Leech Lake,39.85,
5318,MN,Leech Lake,39.85,
5319,MN,Leech Lake,39.93,
10099,MN,Leech Lake,39.93,
4356,MN,Leech Lake,38.33,
9663,MN,Leech Lake,40.24,
4379,MN,Leech Lake,40.24,
4372,MN,Leech Lake,40.15,
9657,MN,Leech Lake,40.15,
9664,MN,Leech Lake,40.84,
4380,MN,Leech Lake,40.84,
4371,MN,Leech Lake,40.06,
4349,MN,Leech Lake,40.17,
9612,MN,Leech Lake,40.19,
4348,MN,Leech Lake,40.19,
9633,MN,Leech Lake,38.33,
4354,MN,Leech Lake,37.61,
9631,MN,Leech Lake,37.61,
4373,MN,Leech Lake,40.36,
10078,MN,Leech Lake,40.01,
5298,MN,Leech Lake,40.01,
10077,MN,Leech Lake,39.96,
5297,MN,Leech Lake,39.96,
4351,MN,Leech Lake,45.16,
9630,MN,Leech Lake,45.16,
9609,MN,Leech Lake,41.03,
4345,MN,Leech Lake,41.03,
4347,MN,Leech Lake,40.22,
9611,MN,Leech Lake,40.22,
9608,MN,Leech Lake,40.06,
4344,MN,Leech Lake,40.06,
9607,MN,Leech Lake,41.0,
4343,MN,Leech Lake,41.0,
9610,MN,Leech Lake,40.24,
4346,MN,Leech Lake,40.24,
5313,MN,Leech Lake,40.32,
5312,MN,Leech Lake,40.18,
10092,MN,Leech Lake,40.18,
10096,MN,Leech Lake,40.42,
5316,MN,Leech Lake,40.42,
10089,MN,Leech Lake,40.4,
5309,MN,Leech Lake,40.4,
5311,MN,Leech Lake,39.68,
10091,MN,Leech Lake,39.68,
5315,MN,Leech Lake,40.57,
3856,MN,Leech Lake,40.35,
3855,MN,Leech Lake,39.76,
8557,MN,Leech Lake,39.76,
8806,MN,Leech Lake,38.86,
3656,MN,Leech Lake,38.86,
3655,MN,Leech Lake,38.98,
8805,MN,Leech Lake,38.98,
8771,MN,Leech Lake,39.1,
3652,MN,Leech Lake,39.1,
3651,MN,Leech Lake,39.22,
3871,MN,Leech Lake,40.09,
8573,MN,Leech Lake,40.09,
8572,MN,Leech Lake,40.22,
3870,MN,Leech Lake,40.22,
3867,MN,Leech Lake,40.47,
8569,MN,Leech Lake,40.47,
3641,MN,Leech Lake,39.5,
8760,MN,Leech Lake,39.5,
5631,MN,Leech Lake,29.63,
10634,MN,Leech Lake,29.63,
5324,MN,Leech Lake,40.03,
5322,MN,Leech Lake,40.01,
10102,MN,Leech Lake,40.01,
10103,MN,Leech Lake,40.09,
5323,MN,Leech Lake,40.09,
5294,MN,Leech Lake,39.91,
10074,MN,Leech Lake,39.91,
5258,MN,Leech Lake,39.86,
10073,MN,Leech Lake,39.86,
5257,MN,Leech Lake,39.86,
10095,MN,Leech Lake,40.57,
5305,MN,Leech Lake,39.45,
10085,MN,Leech Lake,39.45,
5302,MN,Leech Lake,39.26,
10082,MN,Leech Lake,39.26,
10084,MN,Leech Lake,39.56,
5304,MN,Leech Lake,39.56,
10083,MN,Leech Lake,39.71,
5303,MN,Leech Lake,39.71,
10087,MN,Leech Lake,40.15,
8770,MN,Leech Lake,39.22,
8772,MN,Leech Lake,38.85,
3653,MN,Leech Lake,38.85,
3654,MN,Leech Lake,38.97,
8773,MN,Leech Lake,38.97,
8768,MN,Leech Lake,39.09,
3649,MN,Leech Lake,39.09,
8769,MN,Leech Lake,39.21,
3650,MN,Leech Lake,39.21,
3644,MN,Leech Lake,38.96,
5308,MN,Leech Lake,40.04,
10088,MN,Leech Lake,40.04,
8759,MN,Leech Lake,39.61,
3640,MN,Leech Lake,39.61,
8761,MN,Leech Lake,39.68,
3642,MN,Leech Lake,39.68,
5630,MN,Leech Lake,31.97,
10633,MN,Leech Lake,31.97,
3639,MN,Leech Lake,39.75,
8758,MN,Leech Lake,39.75,
4352,MN,Leech Lake,40.27,
5295,MN,Leech Lake,39.96,
10075,MN,Leech Lake,39.96,
10076,MN,Leech Lake,39.91,
5296,MN,Leech Lake,39.91,
4350,MN,Leech Lake,45.24,
10243,MN,Leech Lake,39.91,
5193,MN,Leech Lake,39.91,
5192,MN,Leech Lake,39.86,
10242,MN,Leech Lake,39.86,
8763,MN,Leech Lake,38.96,
3648,MN,Leech Lake,39.08,
8767,MN,Leech Lake,39.08,
3647,MN,Leech Lake,39.21,
8766,MN,Leech Lake,39.21,
3638,MN,Leech Lake,39.83,
8762,MN,Leech Lake,38.95,
3643,MN,Leech Lake,38.95,
8764,MN,Leech Lake,39.07,
3645,MN,Leech Lake,39.07,
8754,MN,Leech Lake,39.78,
3635,MN,Leech Lake,39.78,
3636,MN,Leech Lake,39.82,
8755,MN,Leech Lake,39.82,
8757,MN,Leech Lake,39.83,
8756,MN,Leech Lake,39.86,
3637,MN,Leech Lake,39.86,
8753,MN,Leech Lake,39.89,
3634,MN,Leech Lake,39.89,
8752,MN,Leech Lake,39.93,
9096,MN,Leech Lake,40.33,
4057,MN,Leech Lake,40.33,
4058,MN,Leech Lake,40.61,
8981,MN,Leech Lake,40.83,
3851,MN,Leech Lake,40.83,
4052,MN,Leech Lake,54.85,
9092,MN,Leech Lake,54.85,
9095,MN,Leech Lake,40.27,
4055,MN,Leech Lake,40.27,
4051,MN,Leech Lake,39.64,
9091,MN,Leech Lake,39.64,
4050,MN,Leech Lake,22.59,
9090,MN,Leech Lake,22.59,
4053,MN,Leech Lake,40.31,
9093,MN,Leech Lake,40.31,
9094,MN,Leech Lake,40.28,
4054,MN,Leech Lake,40.28,
9089,MN,Leech Lake,39.65,
4049,MN,Leech Lake,39.65,
4048,MN,Leech Lake,45.19,
4047,MN,Leech Lake,30.48,
9088,MN,Leech Lake,30.48,
4041,MN,Leech Lake,44.89,
4042,MN,Leech Lake,53.9,
9083,MN,Leech Lake,53.9,
9084,MN,Leech Lake,40.81,
4043,MN,Leech Lake,40.81,
9087,MN,Leech Lake,32.29,
4208,MN,Leech Lake,39.76,
9223,MN,Leech Lake,39.76,
4141,MN,Leech Lake,38.96,
9292,MN,Leech Lake,38.96,
4140,MN,Leech Lake,39.08,
9291,MN,Leech Lake,39.08,
9225,MN,Leech Lake,27.0,
4210,MN,Leech Lake,27.0,
2786,MN,Leech Lake,26.34,
7822,MN,Leech Lake,26.34,
4192,MN,Leech Lake,34.1,
4191,MN,Leech Lake,34.1,
4189,MN,Leech Lake,34.1,
9222,MN,Leech Lake,34.1,
4207,MN,Leech Lake,34.1,
4188,MN,Leech Lake,34.1,
4186,MN,Leech Lake,34.1,
4193,MN,Leech Lake,34.1,
4187,MN,Leech Lake,34.1,
4190,MN,Leech Lake,34.1,
4183,MN,Leech Lake,39.29,
9219,MN,Leech Lake,39.29,
7816,MN,Leech Lake,18.77,
2778,MN,Leech Lake,18.77,
2779,MN,Leech Lake,13.03,
7817,MN,Leech Lake,13.03,
2770,MN,Leech Lake,40.33,
7812,MN,Leech Lake,40.33,
9213,MN,Leech Lake,40.02,
4177,MN,Leech Lake,40.02,
4194,MN,Leech Lake,34.1,
4206,MN,Leech Lake,34.1,
9082,MN,Leech Lake,41.36,
4106,MN,Leech Lake,41.36,
9221,MN,Leech Lake,38.9,
4185,MN,Leech Lake,38.9,
4105,MN,Leech Lake,40.01,
9207,MN,Leech Lake,19.74,
4171,MN,Leech Lake,19.74,
4170,MN,Leech Lake,41.94,
4046,MN,Leech Lake,32.29,
9086,MN,Leech Lake,44.53,
4045,MN,Leech Lake,44.53,
9085,MN,Leech Lake,48.46,
4044,MN,Leech Lake,48.46,
4103,MN,Leech Lake,34.13,
4104,MN,Leech Lake,39.95,
9299,MN,Leech Lake,31.11,
4308,MN,Leech Lake,31.11,
4101,MN,Leech Lake,12.69,
9210,MN,Leech Lake,40.21,
4174,MN,Leech Lake,40.21,
4173,MN,Leech Lake,40.61,
9209,MN,Leech Lake,40.61,
8005,MN,Leech Lake,27.5,
2855,MN,Leech Lake,27.5,
8004,MN,Leech Lake,39.73,
2854,MN,Leech Lake,39.73,
4167,MN,Leech Lake,41.34,
9248,MN,Leech Lake,41.34,
4166,MN,Leech Lake,39.59,
9247,MN,Leech Lake,39.59,
9242,MN,Leech Lake,40.3,
4161,MN,Leech Lake,40.3,
9243,MN,Leech Lake,40.47,
4162,MN,Leech Lake,40.47,
7995,MN,Leech Lake,44.47,
2845,MN,Leech Lake,44.47,
2846,MN,Leech Lake,41.52,
7996,MN,Leech Lake,41.52,
11180,MN,White Earth,40.05,
6287,MN,White Earth,40.05,
6508,MN,White Earth,37.73,
6515,MN,White Earth,59.12,
6516,MN,White Earth,39.95,
11179,MN,White Earth,39.96,
6286,MN,White Earth,39.96,
6509,MN,White Earth,39.9,
6514,MN,White Earth,58.76,
6513,MN,White Earth,40.09,
11320,MN,White Earth,40.98,
6717,MN,White Earth,40.98,
11304,MN,White Earth,40.27,
6708,MN,White Earth,40.27,
11309,MN,White Earth,40.1,
6713,MN,White Earth,40.1,
6712,MN,White Earth,40.06,
11308,MN,White Earth,40.06,
11305,MN,White Earth,16.76,
6709,MN,White Earth,16.76,
11318,MN,White Earth,21.76,
6715,MN,White Earth,21.76,
6492,MN,White Earth,34.82,
11172,MN,White Earth,34.82,
11311,MN,White Earth,39.08,
6702,MN,White Earth,39.08,
11299,MN,White Earth,40.64,
6695,MN,White Earth,40.64,
11300,MN,White Earth,40.56,
6696,MN,White Earth,40.56,
6688,MN,White Earth,41.55,
11287,MN,White Earth,41.55,
6689,MN,White Earth,41.61,
11288,MN,White Earth,41.61,
6692,MN,White Earth,41.67,
11291,MN,White Earth,41.67,
6693,MN,White Earth,41.74,
11292,MN,White Earth,41.74,
11171,MN,White Earth,32.81,
6491,MN,White Earth,32.81,
6694,MN,White Earth,40.55,
11298,MN,White Earth,40.55,
6687,MN,White Earth,41.27,
11286,MN,White Earth,41.27,
11285,MN,White Earth,41.33,
6686,MN,White Earth,41.33,
11290,MN,White Earth,41.39,
6691,MN,White Earth,41.39,
11167,MN,White Earth,39.47,
6488,MN,White Earth,39.47,
6457,MN,White Earth,19.24,
6459,MN,White Earth,39.61,
6466,MN,White Earth,34.72,
6455,MN,White Earth,37.61,
6458,MN,White Earth,39.57,
6456,MN,White Earth,19.99,
6462,MN,White Earth,29.73,
11166,MN,White Earth,40.07,
6690,MN,White Earth,41.45,
11289,MN,White Earth,41.45,
6490,MN,White Earth,32.6,
11170,MN,White Earth,32.6,
6701,MN,White Earth,27.38,
11297,MN,White Earth,27.38,
6685,MN,White Earth,40.98,
11284,MN,White Earth,40.98,
11283,MN,White Earth,41.11,
6674,MN,White Earth,41.11,
6621,MN,White Earth,40.2,
11327,MN,White Earth,40.2,
6624,MN,White Earth,40.28,
6622,MN,White Earth,40.23,
11328,MN,White Earth,40.23,
6634,MN,White Earth,40.01,
6699,MN,White Earth,40.73,
6633,MN,White Earth,40.47,
6632,MN,White Earth,40.19,
6631,MN,White Earth,40.67,
6487,MN,White Earth,40.07,
6465,MN,White Earth,31.15,
6453,MN,White Earth,39.47,
6454,MN,White Earth,39.5,
6452,MN,White Earth,39.53,
6461,MN,White Earth,55.03,
6463,MN,White Earth,35.12,
6486,MN,White Earth,40.2,
11165,MN,White Earth,40.2,
6485,MN,White Earth,40.22,
6707,MN,White Earth,39.85,
11303,MN,White Earth,39.85,
6698,MN,White Earth,40.06,
11302,MN,White Earth,40.06,
11301,MN,White Earth,40.26,
6697,MN,White Earth,40.26,
11282,MN,White Earth,40.82,
6673,MN,White Earth,40.82,
11169,MN,White Earth,40.01,
6489,MN,White Earth,40.01,
2800,MN,Leech Lake,40.38,
7836,MN,Leech Lake,40.38,
7837,MN,Leech Lake,40.32,
2801,MN,Leech Lake,40.32,
8106,MN,Leech Lake,40.07,
8174,MN,Leech Lake,46.31,
3363,MN,Leech Lake,46.31,
2872,MN,Leech Lake,40.46,
8018,MN,Leech Lake,40.46,
2875,MN,Leech Lake,40.57,
4182,MN,Leech Lake,43.79,
9218,MN,Leech Lake,43.79,
2781,MN,Leech Lake,41.42,
2782,MN,Leech Lake,41.42,
4178,MN,Leech Lake,44.3,
9214,MN,Leech Lake,44.3,
9217,MN,Leech Lake,43.95,
4181,MN,Leech Lake,43.95,
2780,MN,Leech Lake,17.82,
7818,MN,Leech Lake,17.82,
8026,MN,Leech Lake,41.55,
2880,MN,Leech Lake,41.55,
2783,MN,Leech Lake,41.26,
7819,MN,Leech Lake,41.26,
2881,MN,Leech Lake,41.26,
8027,MN,Leech Lake,41.26,
8025,MN,Leech Lake,41.58,
2879,MN,Leech Lake,41.58,
7813,MN,Leech Lake,40.71,
2771,MN,Leech Lake,40.71,
8021,MN,Leech Lake,40.57,
3327,MN,Leech Lake,39.06,
3325,MN,Leech Lake,39.06,
3326,MN,Leech Lake,39.06,
6032,MN,Leech Lake,39.06,
10892,MN,Leech Lake,39.06,
3328,MN,Leech Lake,39.06,
3324,MN,Leech Lake,39.06,
3329,MN,Leech Lake,39.06,
8020,MN,Leech Lake,40.69,
8024,MN,Leech Lake,41.61,
2878,MN,Leech Lake,41.61,
2876,MN,Leech Lake,32.24,
8022,MN,Leech Lake,32.24,
2877,MN,Leech Lake,41.45,
8023,MN,Leech Lake,41.45,
8011,MN,Leech Lake,41.77,
2865,MN,Leech Lake,41.77,
8014,MN,Leech Lake,36.33,
2868,MN,Leech Lake,36.33,
2874,MN,Leech Lake,40.69,
