OBJECTID,SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,SU_NETACRE,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,OMITTYPES,PRINTACRES,MOWNSTATUS,MOWNSTAT_1,LANDCLASS,MRECTYPE,MRECTYPECO,SURFACEOFF,LAST_OFFER,LAST_PROCE,LAST_PRO_1,DATA_DOWNL,Shape_Leng,Shape_Area
"125338",137079.00000000000,"137079",137079.00000000000,Northeast,Koochiching,"36","64","0","23","30","14","8","36064023300008","3606402330",SENE,forty/glot-level,21.07000000000,"100","1","1",21.07000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1240.86921671000,86724.62169450002
"125341",137082.00000000000,"137082",137082.00000000000,Northeast,Koochiching,"36","64","0","23","30","23","5","36064023300005","3606402330",SWNW,forty/glot-level,19.09000000000,"100","1","1",19.09000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1242.24285371000,79568.27953200000
"125342",137083.00000000000,"137083",137083.00000000000,Northeast,Koochiching,"36","64","0","23","30","24","6","36064023300006","3606402330",SENW,forty/glot-level,18.87000000000,"100","1","1",18.87000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1198.56869505000,78118.83607540000
"125548",137703.00000000000,"137703",137703.00000000000,Northeast,Koochiching,"36","66","0","23","25","11","1","36066023250001","3606602325",NENE,forty/glot-level,55.98000000000,"100","1","1",55.98000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1949.73701920000,230655.96092600000
"125549",137704.00000000000,"137704",137704.00000000000,Northeast,Koochiching,"36","66","0","23","25","12","2","36066023250002","3606602325",NWNE,forty/glot-level,56.32000000000,"100","1","1",56.32000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1954.46588234000,231610.67215500001
"125550",137705.00000000000,"137705",137705.00000000000,Northeast,Koochiching,"36","66","0","23","25","21","3","36066023250003","3606602325",NENW,forty/glot-level,56.68000000000,"100","1","1",56.68000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1959.26073210000,232576.56177199999
"125551",137706.00000000000,"137706",137706.00000000000,Northeast,Koochiching,"36","66","0","23","26","11","1","36066023260001","3606602326",NENE,forty/glot-level,57.03000000000,"100","1","1",57.03000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1955.74041707000,231438.87900099999
"125552",137707.00000000000,"137707",137707.00000000000,Northeast,Koochiching,"36","66","0","23","26","12","2","36066023260002","3606602326",NWNE,forty/glot-level,56.69000000000,"100","1","1",56.69000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1943.36158646000,228959.55109900000
"125553",137708.00000000000,"137708",137708.00000000000,Northeast,Koochiching,"36","66","0","23","26","21","3","36066023260003","3606602326",NENW,forty/glot-level,56.35000000000,"100","1","1",56.35000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1931.05360812000,226491.57445200000
"125554",137709.00000000000,"137709",137709.00000000000,Northeast,Koochiching,"36","66","0","23","26","22","4","36066023260004","3606602326",NWNW,forty/glot-level,56.01000000000,"100","1","1",56.01000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1918.81672542000,224035.03534100001
"125687",137209.00000000000,"137209",137209.00000000000,Northeast,Koochiching,"36","65","0","23","6","12","6","36065023060006","3606502306",NWNE,forty/glot-level,24.33000000000,"100","1","1",24.33000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1300.21731049000,99291.90855860000
"125689",137211.00000000000,"137211",137211.00000000000,Northeast,Koochiching,"36","65","0","23","6","13","10","36065023060010","3606502306",SWNE,forty/glot-level,24.99000000000,"100","1","1",24.99000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1314.11617789000,102097.55231499999
"125699",137221.00000000000,"137221",137221.00000000000,Northeast,Koochiching,"36","65","0","23","6","42","11","36065023060011","3606502306",NWSE,forty/glot-level,25.65000000000,"100","1","1",25.65000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1328.13374860000,104918.41583600000
"125700",137222.00000000000,"137222",137222.00000000000,Northeast,Koochiching,"36","65","0","23","6","43","14","36065023060014","3606502306",SWSE,forty/glot-level,26.31000000000,"100","1","1",26.31000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1342.03712762000,107724.70713000000
"125701",137223.00000000000,"137223",137223.00000000000,Northeast,Koochiching,"36","65","0","23","7","12","5","36065023070005","3606502307",NWNE,forty/glot-level,26.20000000000,"100","1","1",26.20000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1339.25049395000,107245.22685200001
"125702",137224.00000000000,"137224",137224.00000000000,Northeast,Koochiching,"36","65","0","23","7","13","8","36065023070008","3606502307",SWNE,forty/glot-level,25.32000000000,"100","1","1",25.32000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1320.56517067000,103466.92887700000
"125708",137478.00000000000,"137478",137478.00000000000,Northeast,Koochiching,"36","65","0","23","30","13","8","36065023300008","3606502330",SWNE,forty/glot-level,18.20000000000,"100","1","1",18.20000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1162.75602917000,72764.10161550000
"125718",137488.00000000000,"137488",137488.00000000000,Northeast,Koochiching,"36","65","0","23","30","42","9","36065023300009","3606502330",NWSE,forty/glot-level,17.74000000000,"100","1","1",17.74000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1154.31149649000,71069.72869459999
"125719",137489.00000000000,"137489",137489.00000000000,Northeast,Koochiching,"36","65","0","23","30","43","12","36065023300012","3606502330",SWSE,forty/glot-level,17.27000000000,"100","1","1",17.27000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1145.78519318000,69367.85600150000
"125720",137490.00000000000,"137490",137490.00000000000,Northeast,Koochiching,"36","65","0","23","31","12","7","36065023310007","3606502331",NWNE,forty/glot-level,16.76000000000,"100","1","1",16.76000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1146.27173455000,68255.18100460000
"125771",137234.00000000000,"137234",137234.00000000000,Northeast,Koochiching,"36","65","0","23","7","42","9","36065023070009","3606502307",NWSE,forty/glot-level,24.44000000000,"100","1","1",24.44000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1302.00224313000,99703.73584710000
"125772",137235.00000000000,"137235",137235.00000000000,Northeast,Koochiching,"36","65","0","23","7","43","12","36065023070012","3606502307",SWSE,forty/glot-level,23.56000000000,"100","1","1",23.56000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1283.31314809000,95924.47117380000
"126068",137348.00000000000,"137348",137348.00000000000,Northeast,Koochiching,"36","65","0","23","18","12","5","36065023180005","3606502318",NWNE,forty/glot-level,22.98000000000,"100","1","1",22.98000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1266.72854900000,92987.06688550000
"126145",137361.00000000000,"137361",137361.00000000000,Northeast,Koochiching,"36","65","0","23","18","42","9","36065023180009","3606502318",NWSE,forty/glot-level,22.42000000000,"100","1","1",22.42000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1255.88786852000,90792.69310080000
"126146",137362.00000000000,"137362",137362.00000000000,Northeast,Koochiching,"36","65","0","23","18","43","12","36065023180012","3606502318",SWSE,forty/glot-level,22.14000000000,"100","1","1",22.14000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1250.41931874000,89689.57012310000
"126150",137366.00000000000,"137366",137366.00000000000,Northeast,Koochiching,"36","65","0","23","19","12","5","36065023190005","3606502319",NWNE,forty/glot-level,21.61000000000,"100","1","1",21.61000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1238.66749711000,87389.85526290000
"126152",137368.00000000000,"137368",137368.00000000000,Northeast,Koochiching,"36","65","0","23","19","13","8","36065023190008","3606502319",SWNE,forty/glot-level,20.84000000000,"100","1","1",20.84000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1222.21352203000,84083.93816780002
"126163",137379.00000000000,"137379",137379.00000000000,Northeast,Koochiching,"36","65","0","23","19","42","9","36065023190009","3606502319",NWSE,forty/glot-level,20.06000000000,"100","1","1",20.06000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1205.89280323000,80791.35621329999
"128100",135020.00000000000,"135020",135020.00000000000,Northeast,Koochiching,"36","64","0","22","26","23","5","36064022260005","3606402226",SWNW,forty/glot-level,39.62000000000,"100","1","1",39.62000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1613.16766662000,162200.77263900000
"128106",135026.00000000000,"135026",135026.00000000000,Northeast,Koochiching,"36","64","0","22","27","13","7","36064022270007","3606402227",SWNE,forty/glot-level,37.92000000000,"100","1","1",37.92000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1550.86261234000,149881.54297600000
"128107",135027.00000000000,"135027",135027.00000000000,Northeast,Koochiching,"36","64","0","22","27","14","8","36064022270008","3606402227",SENE,forty/glot-level,38.38000000000,"100","1","1",38.38000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1545.95890438000,148903.25265700000
"128108",135028.00000000000,"135028",135028.00000000000,Northeast,Koochiching,"36","64","0","22","27","23","5","36064022270005","3606402227",SWNW,forty/glot-level,37.02000000000,"100","1","1",37.02000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1572.40002270000,153317.01403699999
"128109",135029.00000000000,"135029",135029.00000000000,Northeast,Koochiching,"36","64","0","22","27","24","6","36064022270006","3606402227",SENW,forty/glot-level,37.48000000000,"100","1","1",37.48000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1566.56573025000,152641.55678200000
"128119",135039.00000000000,"135039",135039.00000000000,Northeast,Koochiching,"36","64","0","22","28","13","7","36064022280007","3606402228",SWNE,forty/glot-level,35.75000000000,"100","1","1",35.75000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1492.18810360000,138374.53776700000
"128120",135040.00000000000,"135040",135040.00000000000,Northeast,Koochiching,"36","64","0","22","28","14","8","36064022280008","3606402228",SENE,forty/glot-level,36.45000000000,"100","1","1",36.45000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1490.77547600000,138244.99096699999
"128123",135043.00000000000,"135043",135043.00000000000,Northeast,Koochiching,"36","64","0","22","28","23","5","36064022280005","3606402228",SWNW,forty/glot-level,34.35000000000,"100","1","1",34.35000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1508.67353501000,140171.71964200001
"128124",135044.00000000000,"135044",135044.00000000000,Northeast,Koochiching,"36","64","0","22","28","24","6","36064022280006","3606402228",SENW,forty/glot-level,35.05000000000,"100","1","1",35.05000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1506.51769368000,140474.61120700001
"128132",135052.00000000000,"135052",135052.00000000000,Northeast,Koochiching,"36","64","0","22","29","13","7","36064022290007","3606402229",SWNE,forty/glot-level,33.14000000000,"100","1","1",33.14000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1441.95081556000,128522.70204300000
"128133",135053.00000000000,"135053",135053.00000000000,Northeast,Koochiching,"36","64","0","22","29","14","8","36064022290008","3606402229",SENE,forty/glot-level,33.71000000000,"100","1","1",33.71000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1435.52373085000,127625.57916800000
"128142",135062.00000000000,"135062",135062.00000000000,Northeast,Koochiching,"36","64","0","22","30","0","6","36064022300006","3606402230",Meandered water or section level or BLM tract record,forty/glot-level,30.65000000000,"0","1","1",30.65000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1381.44601552000,117163.78615400000
"128143",135063.00000000000,"135063",135063.00000000000,Northeast,Koochiching,"36","64","0","22","30","13","5","36064022300005","3606402230",SWNE,forty/glot-level,28.55000000000,"100","1","1",28.55000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1350.74078242000,110558.39600399999
"128144",135064.00000000000,"135064",135064.00000000000,Northeast,Koochiching,"36","64","0","22","30","24","4","36064022300004","3606402230",SENW,forty/glot-level,24.33000000000,"100","1","1",24.33000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1307.45381623000,101897.21207700000
"128704",135294.00000000000,"135294",135294.00000000000,Northeast,Koochiching,"36","66","0","22","25","22","4","36066022250004","3606602225",NWNW,forty/glot-level,47.34000000000,"100","1","1",47.34000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1767.10074341000,193635.96856600000
"128705",135295.00000000000,"135295",135295.00000000000,Northeast,Koochiching,"36","66","0","22","26","11","1","36066022260001","3606602226",NENE,forty/glot-level,47.91000000000,"100","1","1",47.91000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1772.55341587000,194482.92989800000
"128706",135296.00000000000,"135296",135296.00000000000,Northeast,Koochiching,"36","66","0","22","26","12","2","36066022260002","3606602226",NWNE,forty/glot-level,48.21000000000,"100","1","1",48.21000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1775.65557271000,195110.72396500001
"128707",135297.00000000000,"135297",135297.00000000000,Northeast,Koochiching,"36","66","0","22","26","21","3","36066022260003","3606602226",NENW,forty/glot-level,48.51000000000,"100","1","1",48.51000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1778.81899777000,195750.08351000000
"128709",135299.00000000000,"135299",135299.00000000000,Northeast,Koochiching,"36","66","0","22","27","21","3","36066022270003","3606602227",NENW,forty/glot-level,49.80000000000,"100","1","1",49.80000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1795.29525331000,199288.02504499999
"128710",135300.00000000000,"135300",135300.00000000000,Northeast,Koochiching,"36","66","0","22","27","22","4","36066022270004","3606602227",NWNW,forty/glot-level,50.13000000000,"100","1","1",50.13000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1798.14925048000,199862.21901599999
"128711",135301.00000000000,"135301",135301.00000000000,Northeast,Koochiching,"36","66","0","22","28","11","1","36066022280001","3606602228",NENE,forty/glot-level,50.39000000000,"100","1","1",50.39000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1802.28639500000,200553.07452900000
"128712",135302.00000000000,"135302",135302.00000000000,Northeast,Koochiching,"36","66","0","22","28","12","2","36066022280002","3606602228",NWNE,forty/glot-level,50.56000000000,"100","1","1",50.56000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1810.63328163000,202227.19819800000
"128713",135303.00000000000,"135303",135303.00000000000,Northeast,Koochiching,"36","66","0","22","28","21","3","36066022280003","3606602228",NENW,forty/glot-level,50.74000000000,"100","1","1",50.74000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1819.03792995000,203912.93840300001
"128714",135304.00000000000,"135304",135304.00000000000,Northeast,Koochiching,"36","66","0","22","28","22","4","36066022280004","3606602228",NWNW,forty/glot-level,50.91000000000,"100","1","1",50.91000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1827.49844893000,205609.83301999999
"128717",135307.00000000000,"135307",135307.00000000000,Northeast,Koochiching,"36","66","0","22","29","11","1","36066022290001","3606602229",NENE,forty/glot-level,51.43000000000,"100","1","1",51.43000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1838.58938733000,207745.05838100001
"128718",135308.00000000000,"135308",135308.00000000000,Northeast,Koochiching,"36","66","0","22","29","12","2","36066022290002","3606602229",NWNE,forty/glot-level,52.27000000000,"100","1","1",52.27000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1857.05053259000,211452.50722699999
"128719",135309.00000000000,"135309",135309.00000000000,Northeast,Koochiching,"36","66","0","22","30","22","4","36066022300004","3606602230",NWNW,forty/glot-level,53.72000000000,"100","1","1",53.72000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1896.77863404000,216176.89509100001
"133699",139879.00000000000,"139879",139879.00000000000,Northeast,Koochiching,"36","64","0","24","24","41","2","36064024240002","3606402424",NESE,forty/glot-level,46.77000000000,"100","1","1",46.77000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,2040.86919473000,177456.75685000001
"133702",139882.00000000000,"139882",139882.00000000000,Northeast,Koochiching,"36","64","0","24","25","11","1","36064024250001","3606402425",NENE,forty/glot-level,54.19000000000,"100","1","1",54.19000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,2422.56466513000,201695.06498900001
"135669",137712.00000000000,"137712",137712.00000000000,Northeast,Koochiching,"36","66","0","23","28","11","1","36066023280001","3606602328",NENE,forty/glot-level,56.32000000000,"100","1","1",56.32000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1946.07223062000,230131.91042999999
"135671",137714.00000000000,"137714",137714.00000000000,Northeast,Koochiching,"36","66","0","23","28","21","3","36066023280003","3606602328",NENW,forty/glot-level,56.08000000000,"100","1","1",56.08000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1942.23675282000,229354.80312400000
"135672",137715.00000000000,"137715",137715.00000000000,Northeast,Koochiching,"36","66","0","23","28","22","4","36066023280004","3606602328",NWNW,forty/glot-level,55.95000000000,"100","1","1",55.95000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1940.40642749000,228983.80204700000
"135677",137720.00000000000,"137720",137720.00000000000,Northeast,Koochiching,"36","66","0","23","29","11","1","36066023290001","3606602329",NENE,forty/glot-level,56.22000000000,"100","1","1",56.22000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1939.92482021000,228370.77492100000
"135678",137721.00000000000,"137721",137721.00000000000,Northeast,Koochiching,"36","66","0","23","29","12","2","36066023290002","3606602329",NWNE,forty/glot-level,56.86000000000,"100","1","1",56.86000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1953.28297731000,231054.56105500000
"135679",137722.00000000000,"137722",137722.00000000000,Northeast,Koochiching,"36","66","0","23","29","21","3","36066023290003","3606602329",NENW,forty/glot-level,57.50000000000,"100","1","1",57.50000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1966.70408964000,233749.27434700000
"135680",137723.00000000000,"137723",137723.00000000000,Northeast,Koochiching,"36","66","0","23","29","22","4","36066023290004","3606602329",NWNW,forty/glot-level,58.14000000000,"100","1","1",58.14000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1980.18968392000,236455.25445600000
"135681",137724.00000000000,"137724",137724.00000000000,Northeast,Koochiching,"36","66","0","23","30","13","4","36066023300004","3606602330",SWNE,forty/glot-level,29.77000000000,"100","1","1",29.77000000000,Fee Minerals,Finalized,TRUST FUND: IND SCHOOL,"US: Congressional Grant, Patent, Deed, Etc.","2",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.38094571000,121230.56034600000
"135686",137726.00000000000,"137726",137726.00000000000,Northeast,Koochiching,"36","66","0","23","31","13","4","36066023310004","3606602331",SWNE,forty/glot-level,22.20000000000,"100","1","1",22.20000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1255.32377883000,90015.24625100000
"135695",137733.00000000000,"137733",137733.00000000000,Northeast,Koochiching,"36","66","0","23","31","42","5","36066023310005","3606602331",NWSE,forty/glot-level,22.92000000000,"100","1","1",22.92000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1271.48111941000,93296.64113049999
"135696",137734.00000000000,"137734",137734.00000000000,Northeast,Koochiching,"36","66","0","23","31","43","8","36066023310008","3606602331",SWSE,forty/glot-level,23.64000000000,"100","1","1",23.64000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1287.55614386000,96568.19945299999
"297845",307215.00000000000,"307215",307215.00000000000,Northeast,St. Louis,"69","65","0","21","3","22","4","69065021030004","6906502103",NWNW,forty/glot-level,45.46000000000,"100","1","1",45.46000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,2042.27237936000,184523.83795399999
"297848",307218.00000000000,"307218",307218.00000000000,Northeast,St. Louis,"69","65","0","21","3","32","5","69065021030005","6906502103",NWSW,forty/glot-level,49.64000000000,"100","1","1",49.64000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,2131.75848021000,202178.49838100001
"297858",307228.00000000000,"307228",307228.00000000000,Northeast,St. Louis,"69","65","0","21","10","22","1","69065021100001","6906502110",NWNW,forty/glot-level,51.44000000000,"100","1","1",51.44000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,2126.67751371000,205822.96232799999
