state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,legal_desc,acres
UT,Trust Lands Administration,Subsurface,750 Stat. 107-110 (1894),Oil and gas,411842,2,2,23,Duchesne,10,SCH,"SE4SW4, SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,751 Stat. 107-110 (1894),Oil and gas,411843,2,2,24,Duchesne,8,SYDC,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,752 Stat. 107-110 (1894),Oil and gas,411844,2,2,26,Duchesne,10,SCH,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,753 Stat. 107-110 (1894),Oil and gas,411845,2,2,36,Duchesne,4,IB,PART OF N2NE4 [METES & BOUNDS],50.000000000000000
UT,Trust Lands Administration,Subsurface,754 Stat. 107-110 (1894),Oil and gas,411846,2,3,25,Duchesne,10,SCH,"SW4NE4, N2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,755 Stat. 107-110 (1894),Oil and gas,411847,2,3,26,Duchesne,1,USU,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,756 Stat. 107-110 (1894),Oil and gas,411848,2,5,20,Duchesne,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,757 Stat. 107-110 (1894),Oil and gas,411849,2,5,21,Duchesne,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,758 Stat. 107-110 (1894),Oil and gas,411850,2,5,28,Duchesne,10,SCH,PART OF NW4 [METES & BOUNDS],116.700000000000003
UT,Trust Lands Administration,Subsurface,759 Stat. 107-110 (1894),Oil and gas,411851,2,7,10,Duchesne,10,SCH,"NE4, E2NW4",240.000000000000000
UT,Trust Lands Administration,Subsurface,760 Stat. 107-110 (1894),Oil and gas,411852,2,7,11,Duchesne,10,SCH,N2,320.000000000000000
UT,Trust Lands Administration,Subsurface,761 Stat. 107-110 (1894),Oil and gas,411853,3,1,3,Duchesne,4,IB,LOT 4 [NW4NW4],39.320000000000000
UT,Trust Lands Administration,Subsurface,762 Stat. 107-110 (1894),Oil and gas,411854,3,1,3,Duchesne,10,SCH,LOT 3 [NE4NW4],39.399999999999999
UT,Trust Lands Administration,Subsurface,763 Stat. 107-110 (1894),Oil and gas,411855,3,1,4,Duchesne,10,SCH,"S2NW4, N2SW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,764 Stat. 107-110 (1894),Oil and gas,411856,3,1,5,Duchesne,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,765 Stat. 107-110 (1894),Oil and gas,411857,3,1,11,Uintah,12,UNIV,S2N2,160.000000000000000
UT,Trust Lands Administration,Subsurface,766 Stat. 107-110 (1894),Oil and gas,411858,3,1,17,Duchesne,1,USU,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,767 Stat. 107-110 (1894),Oil and gas,411859,3,1,18,Duchesne,8,SYDC,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,768 Stat. 107-110 (1894),Oil and gas,411860,3,1,26,Uintah,10,SCH,"NE4, N2SE4",240.000000000000000
UT,Trust Lands Administration,Subsurface,769 Stat. 107-110 (1894),Oil and gas,411861,3,1,27,Duchesne,3,USH,LOT 5 [SW4NW4],39.829999999999998
UT,Trust Lands Administration,Subsurface,770 Stat. 107-110 (1894),Oil and gas,411862,3,1,28,Duchesne,1,USU,"SE4NW4, NE4SW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,771 Stat. 107-110 (1894),Oil and gas,411863,3,1,28,Duchesne,3,USH,"LOT 2(40.56), S2NE4 [LOT AKA NW4NE4]",120.560000000000002
UT,Trust Lands Administration,Subsurface,772 Stat. 107-110 (1894),Oil and gas,411864,3,1,33,Duchesne,1,USU,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,773 Stat. 107-110 (1894),Oil and gas,411865,3,2,1,Duchesne,8,SYDC,"LOTS 2(40.41), 3(40.65), 4(40.89), SW4NW4 [AKA NW4NE4, N2NW4]",161.949999999999989
UT,Trust Lands Administration,Subsurface,774 Stat. 107-110 (1894),Oil and gas,411866,3,2,1,Duchesne,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,775 Stat. 107-110 (1894),Oil and gas,411867,3,2,3,Duchesne,3,USH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,776 Stat. 107-110 (1894),Oil and gas,411868,3,2,5,Duchesne,10,SCH,"LOTS 1(40.55), 2(40.84), S2NE4 [LOTS AKA N2NE4]",161.389999999999986
UT,Trust Lands Administration,Subsurface,777 Stat. 107-110 (1894),Oil and gas,411869,3,2,11,Duchesne,2,DEAF,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,778 Stat. 107-110 (1894),Oil and gas,411870,3,2,11,Duchesne,10,SCH,"S2NE4, N2SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,779 Stat. 107-110 (1894),Oil and gas,411871,3,2,12,Duchesne,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,780 Stat. 107-110 (1894),Oil and gas,411872,3,2,19,Duchesne,10,SCH,"LOT 1(38.80), 2(38.95) [AKA W2NW4]",77.750000000000000
UT,Trust Lands Administration,Subsurface,781 Stat. 107-110 (1894),Oil and gas,411873,3,2,19,Duchesne,10,SCH,"LOT 3(38.77), 4(39.18) [AKA W2SW4]",77.950000000000003
UT,Trust Lands Administration,Subsurface,782 Stat. 107-110 (1894),Oil and gas,411874,3,3,1,Duchesne,10,SCH,SW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,783 Stat. 107-110 (1894),Oil and gas,411875,3,3,2,Duchesne,10,SCH,"SE4SW4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,784 Stat. 107-110 (1894),Oil and gas,411876,3,3,7,Duchesne,10,SCH,"N2NE4, SE4NE4, NE4NW4",160.000000000000000
UT,Trust Lands Administration,Subsurface,785 Stat. 107-110 (1894),Oil and gas,411877,3,3,11,Duchesne,10,SCH,N2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,786 Stat. 107-110 (1894),Oil and gas,411878,3,3,12,Duchesne,10,SCH,W2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,787 Stat. 107-110 (1894),Oil and gas,411879,3,3,34,Duchesne,10,SCH,"SW4NW4, E2SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,788 Stat. 107-110 (1894),Oil and gas,411880,3,4,36,Duchesne,10,SCH,"LOTS 2(36.10), 3(27.77), N2SW4 [LOTS AKA PART OF S2SW4]",143.870000000000005
UT,Trust Lands Administration,Subsurface,789 Stat. 107-110 (1894),Oil and gas,411881,3,5,26,Duchesne,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,790 Stat. 107-110 (1894),Oil and gas,411882,3,5,35,Duchesne,10,SCH,PART OF E2 [METES & BOUNDS],167.849999999999994
UT,Trust Lands Administration,Subsurface,791 Stat. 107-110 (1894),Oil and gas,411883,3,9,25,Duchesne,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,792 Stat. 107-110 (1894),Oil and gas,411884,3,9,26,Duchesne,10,SCH,"NE4, S2NW4",240.000000000000000
UT,Trust Lands Administration,Subsurface,793 Stat. 107-110 (1894),Oil and gas,411885,3,9,27,Duchesne,10,SCH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,794 Stat. 107-110 (1894),Oil and gas,411886,4,2,1,Duchesne,3,USH,"S2N2SW4SW4, S2SW4SW4",30.000000000000000
UT,Trust Lands Administration,Subsurface,795 Stat. 107-110 (1894),Oil and gas,411887,4,2,12,Duchesne,3,USH,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,796 Stat. 107-110 (1894),Oil and gas,411888,4,3,10,Duchesne,10,SCH,"S2SW4, LESS THE PORTION OF THE SE4SW4 LYING NORTH AND EAST OF THE GRAY MOUNTAIN CANAL",70.000000000000000
UT,Trust Lands Administration,Subsurface,797 Stat. 107-110 (1894),Oil and gas,411889,4,3,10,Duchesne,10,SCH,PART OF N2N2SE4SW4 [THAT PORTION LYING NORTH AND EAST OF THE GRAY MOUNTAIN CANAL],10.000000000000000
UT,Trust Lands Administration,Subsurface,798 Stat. 107-110 (1894),Oil and gas,411890,4,3,10,Duchesne,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,799 Stat. 107-110 (1894),Oil and gas,411891,4,3,15,Duchesne,10,SCH,N2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,800 Stat. 107-110 (1894),Oil and gas,411892,4,3,16,Duchesne,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,801 Stat. 107-110 (1894),Oil and gas,411893,4,3,29,Duchesne,11,SM,"NE4SW4, SW4SW4, NW4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,802 Stat. 107-110 (1894),Oil and gas,411894,4,3,31,Duchesne,10,SCH,"NE4NE4, S2NE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,803 Stat. 107-110 (1894),Oil and gas,411895,4,3,32,Duchesne,10,SCH,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,804 Stat. 107-110 (1894),Oil and gas,411896,4,6,3,Duchesne,10,SCH,PART OF SW4SW4 [METES & BOUNDS],29.000000000000000
UT,Trust Lands Administration,Subsurface,805 Stat. 107-110 (1894),Oil and gas,411897,4,6,4,Duchesne,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,806 Stat. 107-110 (1894),Oil and gas,411898,4,6,10,Duchesne,10,SCH,W2SW4SE4,20.000000000000000
UT,Trust Lands Administration,Subsurface,807 Stat. 107-110 (1894),Oil and gas,411899,4,8,1,Duchesne,10,SCH,"SE4SW4, W2W2NE4SE4, W2SE4, N2SE4SE4, SE4SE4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,808 Stat. 107-110 (1894),Oil and gas,411900,5,3,6,Duchesne,10,SCH,"LOT 10(40.00), NE4SE4, W2SE4 [LOT AKA SW4NE4]",160.000000000000000
UT,Trust Lands Administration,Subsurface,809 Stat. 107-110 (1894),Oil and gas,411901,1,1,1,Uintah,11,SM,"E2SW4SE4, SE4SE4",60.000000000000000
UT,Trust Lands Administration,Subsurface,810 Stat. 107-110 (1894),Oil and gas,411902,1,1,2,Uintah,1,USU,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,811 Stat. 107-110 (1894),Oil and gas,411903,1,2,8,Uintah,10,SCH,"SW4NW4, N2NW4SW4",60.000000000000000
UT,Trust Lands Administration,Subsurface,812 Stat. 107-110 (1894),Oil and gas,411904,1,2,8,Uintah,10,SCH,"S2NW4SW4, PART OF SW4SW4 [METES & BOUNDS]",59.140000000000001
UT,Trust Lands Administration,Subsurface,813 Stat. 107-110 (1894),Oil and gas,411905,2,1,1,Uintah,12,UNIV,W2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,814 Stat. 107-110 (1894),Oil and gas,411906,2,1,4,Uintah,10,SCH,"SW4NW4, W2SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,815 Stat. 107-110 (1894),Oil and gas,411907,2,1,6,Uintah,6,NS,PART OF NW4 [METES & BOUNDS],82.980000000000004
UT,Trust Lands Administration,Subsurface,816 Stat. 107-110 (1894),Oil and gas,411908,2,1,7,Uintah,10,SCH,"W2SE4, SE4SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,817 Stat. 107-110 (1894),Oil and gas,411909,2,1,18,Uintah,10,SCH,"LOTS 3(39.78), 4(39.86), E2SW4 [LESS 3.2 ACRES ROW FOR U. S. HWY 40] [LOTS AKA W2SW4]",156.439999999999998
UT,Trust Lands Administration,Subsurface,818 Stat. 107-110 (1894),Oil and gas,411910,2,1,20,Uintah,11,SM,"LOTS 2(39.31), 7(39.33), W2NE4 [LOTS AKA W2SE4]",158.639999999999986
UT,Trust Lands Administration,Subsurface,819 Stat. 107-110 (1894),Oil and gas,411911,2,1,29,Uintah,11,SM,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,820 Stat. 107-110 (1894),Oil and gas,411912,3,1,4,Uintah,10,SCH,"LOT 3(42.23), SE4NW4, E2SW4 [LOTS AKA NE4NW4]",162.229999999999990
UT,Trust Lands Administration,Subsurface,821 Stat. 107-110 (1894),Oil and gas,411913,3,1,10,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,822 Stat. 107-110 (1894),Oil and gas,411914,3,2,14,Uintah,10,SCH,W2SW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,823 Stat. 107-110 (1894),Oil and gas,411915,3,2,15,Uintah,10,SCH,"NE4, N2SE4",240.000000000000000
UT,Trust Lands Administration,Subsurface,824 Stat. 107-110 (1894),Oil and gas,411916,3,2,25,Uintah,11,SM,"LOTS 1(16.14), 2(32.74), NW4SW4 [LOTS AKA PART OF W2NW4]",88.879999999999995
UT,Trust Lands Administration,Subsurface,825 Stat. 107-110 (1894),Oil and gas,411917,3,2,26,Uintah,11,SM,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,826 Stat. 107-110 (1894),Oil and gas,403865,29,18,16,Beaver,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,827 Stat. 107-110 (1894),Oil and gas,403866,29,18,17,Beaver,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,828 Stat. 107-110 (1894),Oil and gas,403870,29,18,32,Beaver,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,829 Stat. 107-110 (1894),Oil and gas,403871,29,18,36,Beaver,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,830 Stat. 107-110 (1894),Oil and gas,404063,30,18,2,Beaver,10,SCH,"LOTS 1(40.12), 2(39.93), 3(39.73), 4(39.54), S2N2, S2 [ALL]",639.320000000000050
UT,Trust Lands Administration,Subsurface,831 Stat. 107-110 (1894),Oil and gas,404926,37,12,12,Iron,10,SCH,"LOT 10(40.46), NW4SW4 [LOT AKA SW4SW4]",80.459999999999994
UT,Trust Lands Administration,Subsurface,832 Stat. 107-110 (1894),Oil and gas,404927,37,12,13,Iron,10,SCH,"LOT 4(40.47), SW4NW4 [LOT AKA NW4NW4]",80.469999999999999
UT,Trust Lands Administration,Subsurface,833 Stat. 107-110 (1894),Oil and gas,403402,27,1,16,Piute,10,SCH,"W2W2, SE4NW4",200.000000000000000
UT,Trust Lands Administration,Subsurface,834 Stat. 107-110 (1894),Oil and gas,402871,22,5,36,Millard,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,835 Stat. 107-110 (1894),Oil and gas,403003,23,5,2,Millard,10,SCH,"LOTS 1(40.13), 2(39.98), S2NE4, SE4NW4, S2 [LOTS AKA N2NE4]",520.110000000000014
UT,Trust Lands Administration,Subsurface,836 Stat. 107-110 (1894),Oil and gas,403004,23,5,2,Millard,10,SCH,"LOTS 3(39.83), 4(39.68), SW4NW4 [LOTS AKA N2NW4]",119.510000000000005
UT,Trust Lands Administration,Subsurface,837 Stat. 107-110 (1894),Oil and gas,411527,38,23,27,San Juan,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,838 Stat. 107-110 (1894),Oil and gas,411528,38,23,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,839 Stat. 107-110 (1894),Oil and gas,411531,38,24,29,San Juan,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,840 Stat. 107-110 (1894),Oil and gas,411533,38,24,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,841 Stat. 107-110 (1894),Oil and gas,411536,38,25,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,842 Stat. 107-110 (1894),Oil and gas,411583,39,22,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,843 Stat. 107-110 (1894),Oil and gas,411584,39,23,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,844 Stat. 107-110 (1894),Oil and gas,411638,40,23,36,San Juan,10,SCH,"LOTS 3(39.99), 4(13.85), 5(6.87), 6(36.03), W2NW4 [LOTS AKA PART OF E2NW4, PART OF N2SW4]",176.740000000000009
UT,Trust Lands Administration,Subsurface,845 Stat. 107-110 (1894),Oil and gas,411639,40,24,32,San Juan,10,SCH,"SW4NW4, N2SE4, SW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,846 Stat. 107-110 (1894),Oil and gas,411327,35,21,32,San Juan,10,SCH,"W2NE4, SE4NE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,847 Stat. 107-110 (1894),Oil and gas,411380,36,20,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,848 Stat. 107-110 (1894),Oil and gas,411382,36,21,16,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,849 Stat. 107-110 (1894),Oil and gas,411383,36,21,32,San Juan,10,SCH,"E2, S2SW4",400.000000000000000
UT,Trust Lands Administration,Subsurface,850 Stat. 107-110 (1894),Oil and gas,411452,37,20,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,851 Stat. 107-110 (1894),Oil and gas,411459,37,22,3,San Juan,1,USU,"PART OF W2SE4NE4, PART OF W2E2SE4 [METES & BOUNDS]",48.439999999999998
UT,Trust Lands Administration,Subsurface,852 Stat. 107-110 (1894),Oil and gas,411460,37,22,3,San Juan,4,IB,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,853 Stat. 107-110 (1894),Oil and gas,411461,37,22,3,San Juan,10,SCH,PART OF E2E2NE4 [METES & BOUNDS],50.920000000000002
UT,Trust Lands Administration,Subsurface,854 Stat. 107-110 (1894),Oil and gas,411462,37,22,10,San Juan,4,IB,"NW4NE4, NE4NW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,855 Stat. 107-110 (1894),Oil and gas,411522,38,22,16,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,856 Stat. 107-110 (1894),Oil and gas,411524,38,22,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,857 Stat. 107-110 (1894),Oil and gas,411539,38,26,32,San Juan,10,SCH,ALL,640.000000000000000
