state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Subsurface,884 Stat. 107-110 (1894),Other Minerals,413914,29,18,32,Beaver,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,885 Stat. 107-110 (1894),Other Minerals,413915,29,18,36,Beaver,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,886 Stat. 107-110 (1894),Other Minerals,414107,30,18,2,Beaver,10,SCH,"LOTS 1(40.12), 2(39.93), 3(39.73), 4(39.54), S2N2, S2 [ALL]",639.320000000000050
UT,Trust Lands Administration,Subsurface,887 Stat. 107-110 (1894),Other Minerals,414988,37,12,12,Iron,10,SCH,"LOT 10(40.46), NW4SW4 [LOT AKA SW4SW4]",80.459999999999994
UT,Trust Lands Administration,Subsurface,888 Stat. 107-110 (1894),Other Minerals,414989,37,12,13,Iron,10,SCH,"LOT 4(40.47), SW4NW4 [LOT AKA NW4NW4]",80.469999999999999
UT,Trust Lands Administration,Subsurface,889 Stat. 107-110 (1894),Other Minerals,413444,27,1,16,Piute,10,SCH,"W2W2, SE4NW4",200.000000000000000
UT,Trust Lands Administration,Subsurface,890 Stat. 107-110 (1894),Other Minerals,412905,22,5,36,Millard,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,891 Stat. 107-110 (1894),Other Minerals,413038,23,5,2,Millard,10,SCH,"LOTS 1(40.13), 2(39.98), S2NE4, SE4NW4, S2 [LOTS AKA N2NE4]",520.110000000000014
UT,Trust Lands Administration,Subsurface,892 Stat. 107-110 (1894),Other Minerals,413039,23,5,2,Millard,10,SCH,"LOTS 3(39.83), 4(39.68), SW4NW4 [LOTS AKA N2NW4]",119.510000000000005
UT,Trust Lands Administration,Subsurface,893 Stat. 107-110 (1894),Other Minerals,421870,38,23,27,San Juan,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,894 Stat. 107-110 (1894),Other Minerals,421871,38,23,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,895 Stat. 107-110 (1894),Other Minerals,421874,38,24,29,San Juan,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,896 Stat. 107-110 (1894),Other Minerals,421876,38,24,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,897 Stat. 107-110 (1894),Other Minerals,421879,38,25,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,898 Stat. 107-110 (1894),Other Minerals,421926,39,22,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,899 Stat. 107-110 (1894),Other Minerals,421927,39,23,32,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,900 Stat. 107-110 (1894),Other Minerals,421983,40,23,36,San Juan,10,SCH,"LOTS 3(39.99), 4(13.85), 5(6.87), 6(36.03), W2NW4 [LOTS AKA PART OF E2NW4, PART OF N2SW4]",176.740000000000009
UT,Trust Lands Administration,Subsurface,901 Stat. 107-110 (1894),Other Minerals,421984,40,24,32,San Juan,10,SCH,"SW4NW4, N2SE4, SW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,902 Stat. 107-110 (1894),Other Minerals,421667,35,21,32,San Juan,10,SCH,"W2NE4, SE4NE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,903 Stat. 107-110 (1894),Other Minerals,421722,36,20,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,904 Stat. 107-110 (1894),Other Minerals,421724,36,21,16,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,905 Stat. 107-110 (1894),Other Minerals,421725,36,21,32,San Juan,10,SCH,"E2, S2SW4",400.000000000000000
UT,Trust Lands Administration,Subsurface,906 Stat. 107-110 (1894),Other Minerals,421795,37,20,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,907 Stat. 107-110 (1894),Other Minerals,421802,37,22,3,San Juan,1,USU,"PART OF W2SE4NE4, PART OF W2E2SE4 [METES & BOUNDS]",48.439999999999998
UT,Trust Lands Administration,Subsurface,908 Stat. 107-110 (1894),Other Minerals,421803,37,22,3,San Juan,4,IB,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,909 Stat. 107-110 (1894),Other Minerals,421804,37,22,3,San Juan,10,SCH,PART OF E2E2NE4 [METES & BOUNDS],50.920000000000002
UT,Trust Lands Administration,Subsurface,910 Stat. 107-110 (1894),Other Minerals,421805,37,22,10,San Juan,4,IB,"NW4NE4, NE4NW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,911 Stat. 107-110 (1894),Other Minerals,421865,38,22,16,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,912 Stat. 107-110 (1894),Other Minerals,421867,38,22,36,San Juan,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,913 Stat. 107-110 (1894),Other Minerals,421882,38,26,32,San Juan,10,SCH,ALL,640.000000000000000
