objectid,quad,township,range,section_,county_cd,county_abr,county_nam,bene_cd,bene_abrev,parcel_lay,parcel_seq,legal_desc,acres,lin,block_id,globalid,Shape__Are,Shape__Len
399453,"4",6.000000000000000,21.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(44.91), 2(45.46), 3(46.00), 4(38.49), 5(36.09), 6(38.84), E2SW4, SE4 [ALL]",489.790000000000020,4T6.0R21.0S2C24_B10PT0L3_SQ1,Asphalt Ridge Block,{A850546A-066C-42D9-9859-12EE15823CF2},1989674.822850052034482,5676.768778377979288
399454,"4",6.000000000000000,21.000000000000000,"13","24",UINT,Uintah,"10",SCH,"3","2",LOT 10 [PART OF SW4NW4],22.199999999999999,4T6.0R21.0S13C24_B10PT0L3_SQ2,Undefined,{A33CBD63-78C9-4750-AC9B-2B8336C9CB38},98231.481100356773823,1633.485602636351132
399455,"4",6.000000000000000,21.000000000000000,"14","24",UINT,Uintah,"10",SCH,"3","1","LOTS 5(33.70), 6(16.50), 9(42.80), NE4SE4 [LOTS AKA PART OF SE4NE4, PART OF E2NW4SE4, PART OF SE4SE4]",133.000000000000000,4T6.0R21.0S14C24_B10PT0L3_SQ1,Undefined,{27DC787F-62D9-41CE-AC47-521DBE05E1D6},536412.883400198770687,3414.551735786033532
399456,"4",6.000000000000000,21.000000000000000,"14","24",UINT,Uintah,"10",SCH,"3","2","LOTS 7(31.90), 8(42.00) [AKA PART OF E2SW4]",73.900000000000006,4T6.0R21.0S14C24_B10PT0L3_SQ2,Undefined,{44EEE075-7426-4DB4-9A93-C5A96CBE8B2A},291970.070050093403552,2338.444008628786378
399457,"4",6.000000000000000,21.000000000000000,"16","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R21.0S16C24_B10PT0L3_SQ1,Undefined,{60890E4E-4379-4EC3-B51B-3F6CD58BF2BA},2596714.443100719247013,6445.997454254300465
399458,"4",6.000000000000000,21.000000000000000,"25","24",UINT,Uintah,"10",SCH,"3","1",LOT 5 [PART OF SW4SE4],36.700000000000003,4T6.0R21.0S25C24_B10PT0L3_SQ1,Undefined,{663C170E-C117-4932-B98E-26F77A6F3074},141889.183750453696121,1515.354217813076730
399459,"4",6.000000000000000,21.000000000000000,"27","24",UINT,Uintah,"10",SCH,"3","1",LOT 4 [PART OF SW4NE4],34.000000000000000,4T6.0R21.0S27C24_B10PT0L3_SQ1,Undefined,{6D3F9D3D-7909-4DBA-946F-7D34423479CC},139670.086050253012218,1527.641881323474536
399460,"4",6.000000000000000,21.000000000000000,"28","24",UINT,Uintah,"2",DEAF,"3","1",LOT 1 [NE4NW4],39.020000000000003,4T6.0R21.0S28C24_B2PT0L3_SQ1,Undefined,{3CB627C8-377F-44FC-A0F9-C431664D2DB2},159305.514000037452206,1570.887090821649963
399461,"4",6.000000000000000,21.000000000000000,"28","24",UINT,Uintah,"9",RES,"3","1",LOT 2 [PART OF NW4NW4],28.480000000000000,4T6.0R21.0S28C24_B9PT0L3_SQ1,Undefined,{2EF878B0-83B1-4B8D-ADED-F84959E6B510},114429.946600089751882,1392.270428989789707
399462,"4",6.000000000000000,21.000000000000000,"29","24",UINT,Uintah,"9",RES,"3","1",LOT 4 [PART OF SW4NE4],40.549999999999997,4T6.0R21.0S29C24_B9PT0L3_SQ1,Undefined,{A0DD90FF-282A-4ED3-960B-AB1F96D1B1DC},158599.375299797247862,1639.605603108118430
399463,"4",6.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(39.10), 3(10.20), 8(1.50), 9(3.50), NE4SW4 [LOTS AKA SW4NW4, PART OF S2SW4SE4, PART OF SE4SE4]",94.299999999999997,4T6.0R21.0S32C24_B10PT0L3_SQ1,Undefined,{BC32FC79-76B4-476C-BA37-93D0EF23344F},390590.221900059666950,5930.905713645140168
399464,"4",6.000000000000000,21.000000000000000,"32","24",UINT,Uintah,"10",SCH,"3","2","NE4, N2NW4, SE4NW4, NE4SE4",320.000000000000000,4T6.0R21.0S32C24_B10PT0L3_SQ2,Undefined,{59F6E861-5028-4AF7-9F81-EC75D1C2AE00},1312413.255399284185842,5688.673018940109614
399465,"4",6.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","2","LOTS 1(31.70), 5(15.40) [AKA PART OF NE4NE4, PART OF SW4NE4]",47.100000000000001,4T6.0R21.0S36C24_B10PT0L3_SQ2,Undefined,{C6EDF1CF-3397-4843-8183-A11EB973D802},184908.583149639132898,2595.119011276535275
399466,"4",6.000000000000000,21.000000000000000,"36","24",UINT,Uintah,"10",SCH,"3","3","LOTS 2(16.62), 3(39.88), 4(31.50), 7(49.00), 8(26.00), SE4NE4, W2NW4, NE4SE4, S2SE4 [LOTS AKA PART OF NW4NE4, PART OF E2NW4, PART OF N2SW4, PART OF SW4SW4]",403.000000000000000,4T6.0R21.0S36C24_B10PT0L3_SQ3,Undefined,{281B8F26-FD66-4508-B6B5-4483FF3EE79D},1585032.589499980211258,8759.210080406086490
399467,"4",6.000000000000000,22.000000000000000,"2","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(7.08), 2(7.09), 3(7.10), 4(7.12), S2NW4, SW4 [LOTS AKA N2N2]",268.389999999999986,4T6.0R22.0S2C24_B10PT0L3_SQ1,Asphalt Ridge Block,{83B7327F-1AB7-4DC5-AD52-6AD13FEC36A7},1095015.794750589877367,5793.098842009624605
399468,"4",6.000000000000000,22.000000000000000,"3","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(7.31), 2(7.53), 3(7.75), 4(7.97), SE4NW4, S2SW4, SE4 [LOTS AKA N2N2]",310.560000000000002,4T6.0R22.0S3C24_B10PT0L3_SQ1,Asphalt Ridge Block,{55BEB619-05D8-4835-BCA6-2C88E9037803},1271248.027600443689153,9064.145972054657250
399469,"4",6.000000000000000,22.000000000000000,"3","24",UINT,Uintah,"10",SCH,"3","2",S2NE4,80.000000000000000,4T6.0R22.0S3C24_B10PT0L3_SQ2,Asphalt Ridge Block,{C0210F01-C514-43A7-9A24-A88C887A0634},327054.067499512049835,2428.125291763821679
399470,"4",6.000000000000000,22.000000000000000,"4","24",UINT,Uintah,"10",SCH,"3","1","LOTS 2(7.89), 3(7.79), 4(7.69), SW4NE4, S2NW4 [LOTS AKA NW4NE4, N2NW4]",143.370000000000005,4T6.0R22.0S4C24_B10PT0L3_SQ1,Asphalt Ridge Block,{D7E0663E-D2A5-4BF0-A448-C3E756EEEB06},581347.661599955405109,3389.663428584575286
399471,"4",6.000000000000000,22.000000000000000,"4","24",UINT,Uintah,"10",SCH,"3","2","LOT 1(7.99), S2 [LOT AKA NE4NE4]",327.990000000000009,4T6.0R22.0S4C24_B10PT0L3_SQ2,Asphalt Ridge Block,{9327C7E6-4988-4359-B338-B80C141DF683},1337418.673249779269099,5826.216270788721886
399472,"4",6.000000000000000,22.000000000000000,"5","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(7.62), 2(7.58), 3(7.54), 4(7.50), S2N2, S2 [ALL]",510.240000000000009,4T6.0R22.0S5C24_B10PT0L3_SQ1,Asphalt Ridge Block,{B28028B1-8447-4278-919C-97976C3977DD},2050122.088150232797489,5774.651956585619700
399473,"4",6.000000000000000,22.000000000000000,"6","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(7.56), 2(7.72), 3(7.88), 4(8.55), 5(40.20), 6(41.09), 7(41.98), S2NE4, SE4NW4, E2SW4, SE4 [ALL]",514.980000000000018,4T6.0R22.0S6C24_B10PT0L3_SQ1,Asphalt Ridge Block,{3C0E4BC6-CBDC-4E4F-AE01-53CBD0F89C88},2102929.719798926264048,5834.044461557874456
399474,"4",6.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"3","1","LOT 3(24.00), SW4NW4, NW4SW4 [LOT AKA PART OF  SE4NW4]",104.000000000000000,4T6.0R22.0S7C24_B10PT0L3_SQ1,Asphalt Ridge Block,{0A46A444-D642-452B-AB79-73B2A963A924},421405.851899787317961,3056.945537940352551
399475,"4",6.000000000000000,22.000000000000000,"7","24",UINT,Uintah,"10",SCH,"3","2","NW4NE4, N2NW4",120.000000000000000,4T6.0R22.0S7C24_B10PT0L3_SQ2,Asphalt Ridge Block,{F57E226E-9252-46B2-B7DF-24200EFD19F3},484539.038900771760382,3227.818755488905936
399476,"4",6.000000000000000,22.000000000000000,"9","24",UINT,Uintah,"10",SCH,"3","1","LOTS 1(35.65), 2(26.60), 5(30.40), N2, N2SE4, SE4SE4 [LOTS AKA PART OF N2SW4, PART OF SW4SE4]",532.649999999999977,4T6.0R22.0S9C24_B10PT0L3_SQ1,Asphalt Ridge Block,{621631F8-D896-45EA-BCD7-B32E1F2D04A7},2200909.656649746932089,6162.120861154600789
399477,"4",6.000000000000000,22.000000000000000,"10","24",UINT,Uintah,"10",SCH,"3","1",ALL,640.000000000000000,4T6.0R22.0S10C24_B10PT0L3_SQ1,Asphalt Ridge Block,{CC0C690D-02EA-4B63-A6AC-534CA0C2572A},2689827.792350749950856,6560.644775683778789
