state,managing_agency,rights_type,state_enabling_act,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Surface,589 Stat. 107-110 (1894),296987,1,8,20,Duchesne,9,RES,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,590 Stat. 107-110 (1894),297034,1,9,33,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,591 Stat. 107-110 (1894),297036,10,21,4,Uintah,10,SCH,LOT 1 (NE4NE4),42.280000000000001
UT,Trust Lands Administration,Surface,592 Stat. 107-110 (1894),297057,10,21,13,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,593 Stat. 107-110 (1894),297062,10,21,19,Uintah,10,SCH,LOT 1 (NW4NW4),40.750000000000000
UT,Trust Lands Administration,Surface,594 Stat. 107-110 (1894),297109,1,8,28,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,595 Stat. 107-110 (1894),297123,10,21,1,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,596 Stat. 107-110 (1894),297127,15,23,26,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,597 Stat. 107-110 (1894),297145,10,22,11,Uintah,10,SCH,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,598 Stat. 107-110 (1894),297149,6,22,9,Uintah,10,SCH,LOT 2 (NW4SW4),26.600000000000001
UT,Trust Lands Administration,Surface,599 Stat. 107-110 (1894),297178,1,9,14,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,600 Stat. 107-110 (1894),297192,10,21,1,Uintah,10,SCH,LOT 3 (NE4NW4),42.920000000000002
UT,Trust Lands Administration,Surface,601 Stat. 107-110 (1894),297213,15,23,34,Uintah,10,SCH,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,602 Stat. 107-110 (1894),297215,9,21,27,Uintah,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,603 Stat. 107-110 (1894),297229,5,19,29,Uintah,10,SCH,LOT 4,24.719999999999999
UT,Trust Lands Administration,Surface,604 Stat. 107-110 (1894),297232,15,23,28,Uintah,10,SCH,"SE4SW4, S2SW4SW4, NE4SW4SW4",70.000000000000000
UT,Trust Lands Administration,Surface,605 Stat. 107-110 (1894),297235,15,23,33,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,606 Stat. 107-110 (1894),297249,15,22,2,Uintah,10,SCH,ALL,639.600000000000023
UT,Trust Lands Administration,Surface,607 Stat. 107-110 (1894),297260,8,18,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,608 Stat. 107-110 (1894),297278,6,22,9,Uintah,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Surface,609 Stat. 107-110 (1894),297285,10,17,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,610 Stat. 107-110 (1894),297298,5,19,29,Uintah,10,SCH,LOT 3,41.850000000000001
UT,Trust Lands Administration,Surface,611 Stat. 107-110 (1894),297325,10,22,12,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,612 Stat. 107-110 (1894),297326,10,22,18,Uintah,10,SCH,N2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,613 Stat. 107-110 (1894),297338,10,22,25,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,614 Stat. 107-110 (1894),297348,10,21,1,Uintah,10,SCH,S2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,615 Stat. 107-110 (1894),297352,9,21,33,Uintah,10,SCH,LOT 3 (SW4SE4),44.880000000000003
UT,Trust Lands Administration,Surface,616 Stat. 107-110 (1894),297353,10,21,1,Uintah,10,SCH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,617 Stat. 107-110 (1894),297366,13,23,11,Uintah,10,SCH,"S2SW4NE4SW4, S2SE4NW4SW4, SW4SW4, W2SE4SW4",70.000000000000000
UT,Trust Lands Administration,Surface,618 Stat. 107-110 (1894),297370,10,24,1,Uintah,10,SCH,SW4SE4SW4,10.000000000000000
UT,Trust Lands Administration,Surface,619 Stat. 107-110 (1894),297376,9,21,33,Uintah,10,SCH,N2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,620 Stat. 107-110 (1894),297393,13,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,621 Stat. 107-110 (1894),297400,9,18,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,622 Stat. 107-110 (1894),297403,8,22,2,Uintah,10,SCH,ALL,722.200000000000045
UT,Trust Lands Administration,Surface,623 Stat. 107-110 (1894),297407,12,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,624 Stat. 107-110 (1894),297416,12,25,36,Uintah,10,SCH,"LOTS 1(56.78), 2(40.00), 3(40.00), 4(40.00), 5(40.00), 6(56.74), 7(56.70), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(56.66), W2 [ALL]",866.879999999999995
UT,Trust Lands Administration,Surface,625 Stat. 107-110 (1894),297419,10,22,20,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,626 Stat. 107-110 (1894),297435,12,25,19,Uintah,10,SCH,E2,320.000000000000000
UT,Trust Lands Administration,Surface,627 Stat. 107-110 (1894),297440,12,25,20,Uintah,10,SCH,W2,320.000000000000000
UT,Trust Lands Administration,Surface,628 Stat. 107-110 (1894),297456,8,25,2,Uintah,10,SCH,"LOTS 1(39.31), 2(39.44), 3(39.58), 4(39.71), S2N2, S2 [ALL]",638.039999999999964
UT,Trust Lands Administration,Surface,629 Stat. 107-110 (1894),297457,1,9,34,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,630 Stat. 107-110 (1894),297477,9,25,30,Uintah,10,SCH,N2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,631 Stat. 107-110 (1894),297484,9,25,30,Uintah,10,SCH,LOT 6 (N2NE4SE4),16.090000000000000
UT,Trust Lands Administration,Surface,632 Stat. 107-110 (1894),297514,6,22,6,Uintah,10,SCH,E2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,633 Stat. 107-110 (1894),297517,10,22,13,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,634 Stat. 107-110 (1894),297543,1,9,25,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,635 Stat. 107-110 (1894),297553,10,22,25,Uintah,10,SCH,NW4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,636 Stat. 107-110 (1894),297574,1,10,25,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,637 Stat. 107-110 (1894),297578,10,22,18,Uintah,10,SCH,LOT 4,26.270000000000000
UT,Trust Lands Administration,Surface,638 Stat. 107-110 (1894),297608,7,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,639 Stat. 107-110 (1894),297616,5,22,32,Uintah,10,SCH,"N2, SE4",480.000000000000000
UT,Trust Lands Administration,Surface,640 Stat. 107-110 (1894),297624,1,8,33,Duchesne,10,SCH,"SE4NE4, NE4SE4",80.000000000000000
UT,Trust Lands Administration,Surface,641 Stat. 107-110 (1894),297625,13,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,642 Stat. 107-110 (1894),297665,9,21,26,Uintah,10,SCH,S2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,643 Stat. 107-110 (1894),297691,6,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,644 Stat. 107-110 (1894),297692,6,22,4,Uintah,10,SCH,LOT 3 (S2S2NE4NW4),7.790000000000000
UT,Trust Lands Administration,Surface,645 Stat. 107-110 (1894),297715,15,23,21,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,646 Stat. 107-110 (1894),297777,9,21,33,Uintah,10,SCH,LOT 4 (SE4SE4),45.289999999999999
UT,Trust Lands Administration,Surface,647 Stat. 107-110 (1894),297785,12,20,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,648 Stat. 107-110 (1894),297795,11,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,649 Stat. 107-110 (1894),297810,10,20,13,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,650 Stat. 107-110 (1894),297812,1,9,35,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,651 Stat. 107-110 (1894),297827,14,21,4,Uintah,10,SCH,"LOTS 1(40.78), 2(40.82), 3(40.86), 4(40.90), S2N2, SW4, N2SE4, SW4SE4 [LOTS AKA N2N2]",603.360000000000014
UT,Trust Lands Administration,Surface,652 Stat. 107-110 (1894),297835,7,20,36,Uintah,10,SCH,"N2, SW4, NW4SE4",520.000000000000000
UT,Trust Lands Administration,Surface,653 Stat. 107-110 (1894),297840,15,23,36,Uintah,10,SCH,"N2, SW4, N2SE4, SW4SE4",600.000000000000000
UT,Trust Lands Administration,Surface,654 Stat. 107-110 (1894),297860,5,22,31,Uintah,10,SCH,LOT 4 (SW4SW4),39.969999999999999
UT,Trust Lands Administration,Surface,655 Stat. 107-110 (1894),297861,15,22,31,Grand,10,SCH,LOT 3 (SE4NW4),34.100000000000001
UT,Trust Lands Administration,Surface,656 Stat. 107-110 (1894),297870,14,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,657 Stat. 107-110 (1894),297875,9,21,25,Uintah,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Surface,658 Stat. 107-110 (1894),297880,6,22,2,Uintah,10,SCH,"LOTS 1(7.08), 2(7.09), 3(7.10), 4(7.12), S2NW4, SW4 [LOTS AKA N2N2]",268.389999999999986
UT,Trust Lands Administration,Surface,659 Stat. 107-110 (1894),297889,12,25,29,Uintah,10,SCH,E2E2,160.000000000000000
UT,Trust Lands Administration,Surface,660 Stat. 107-110 (1894),297892,10,22,14,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,661 Stat. 107-110 (1894),297939,10,21,30,Uintah,10,SCH,LOT 4,41.159999999999997
UT,Trust Lands Administration,Surface,662 Stat. 107-110 (1894),297956,10,21,19,Uintah,10,SCH,LOT 4 (SW4SW4),40.759999999999998
UT,Trust Lands Administration,Surface,663 Stat. 107-110 (1894),297992,1,9,24,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,664 Stat. 107-110 (1894),297995,5,19,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,665 Stat. 107-110 (1894),298048,1,9,13,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,666 Stat. 107-110 (1894),298085,10,22,18,Uintah,10,SCH,LOT 2,26.489999999999998
UT,Trust Lands Administration,Surface,667 Stat. 107-110 (1894),298134,12,24,11,Uintah,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,668 Stat. 107-110 (1894),298137,7,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,669 Stat. 107-110 (1894),298154,10,21,30,Uintah,10,SCH,LOT 1,40.859999999999999
UT,Trust Lands Administration,Surface,670 Stat. 107-110 (1894),298156,10,21,30,Uintah,10,SCH,LOT 3,40.880000000000003
UT,Trust Lands Administration,Surface,671 Stat. 107-110 (1894),298166,1,8,29,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,672 Stat. 107-110 (1894),298182,4,19,2,Uintah,10,SCH,"LOTS 1(48.76), 2(44.13), 3(39.51), 4(34.90) [ALL]",167.300000000000011
UT,Trust Lands Administration,Surface,673 Stat. 107-110 (1894),298192,15,23,16,Uintah,10,SCH,"NE4, NE4NW4, S2NW4, S2",600.000000000000000
UT,Trust Lands Administration,Surface,674 Stat. 107-110 (1894),298196,12,24,23,Uintah,10,SCH,E2,320.000000000000000
UT,Trust Lands Administration,Surface,675 Stat. 107-110 (1894),298200,14,21,17,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,676 Stat. 107-110 (1894),298201,6,22,15,Uintah,10,SCH,N2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,677 Stat. 107-110 (1894),298225,7,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,678 Stat. 107-110 (1894),298240,14,21,5,Uintah,10,SCH,"LOTS 1(40.84), 2(40.67), S2NE4, SE4 [LOTS AKA N2NE4]",321.509999999999991
UT,Trust Lands Administration,Surface,679 Stat. 107-110 (1894),298261,13,16,36,Carbon,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,680 Stat. 107-110 (1894),298276,10,21,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,681 Stat. 107-110 (1894),298299,15,21,33,Uintah,10,SCH,N2SW4,80.000000000000000
UT,Trust Lands Administration,Surface,682 Stat. 107-110 (1894),298305,1,8,16,Duchesne,6,NS,N2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,683 Stat. 107-110 (1894),298309,9,21,25,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,684 Stat. 107-110 (1894),298321,1,10,13,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,685 Stat. 107-110 (1894),298354,9,23,23,Uintah,10,SCH,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,686 Stat. 107-110 (1894),298358,15,22,33,Grand,10,SCH,LOT 2 (SW4NE4),34.490000000000002
UT,Trust Lands Administration,Surface,687 Stat. 107-110 (1894),298361,16,21,17,Grand,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,688 Stat. 107-110 (1894),298368,9,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,689 Stat. 107-110 (1894),298369,11,24,21,Uintah,10,SCH,E2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,690 Stat. 107-110 (1894),298376,9,21,33,Uintah,10,SCH,LOT 2 (SE4SW4),44.469999999999999
UT,Trust Lands Administration,Surface,691 Stat. 107-110 (1894),298380,1,10,36,Wasatch,10,SCH,"NE4, E2SE4",240.000000000000000
UT,Trust Lands Administration,Surface,692 Stat. 107-110 (1894),298391,13,23,21,Uintah,10,SCH,"S2N2SW4NE4, S2SW4NE4, NE4SE4NE4, NE4NW4SE4NE4, S2NW4SE4NE4, S2SE4NE4, W2E2NE4NW4, W2NE4NW4, W2NW4, SE4NW4, NE4SW4, E2NW4SW4, N2NW4NW4SW4, SE4NW4NW4SW4, NE4SW4NW4SW4, S2SW4NW4SW4, S2SW4, SE4",532.500000000000000
UT,Trust Lands Administration,Surface,693 Stat. 107-110 (1894),298394,7,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,694 Stat. 107-110 (1894),298397,9,17,32,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,695 Stat. 107-110 (1894),298409,13,23,20,Uintah,10,SCH,"SW4SW4NW4SW4, W2W2SW4SW4",12.500000000000000
UT,Trust Lands Administration,Surface,696 Stat. 107-110 (1894),298427,11,18,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,697 Stat. 107-110 (1894),298428,11,19,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,698 Stat. 107-110 (1894),298498,10,24,36,Uintah,10,SCH,E2E2,160.000000000000000
UT,Trust Lands Administration,Surface,699 Stat. 107-110 (1894),298501,1,9,18,Wasatch,10,SCH,"LOTS 1-4, E2, E2W2 (ALL)",627.799999999999955
UT,Trust Lands Administration,Surface,700 Stat. 107-110 (1894),298503,11,23,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,701 Stat. 107-110 (1894),298509,1,8,16,Duchesne,6,NS,SW4SE4,40.000000000000000
UT,Trust Lands Administration,Surface,702 Stat. 107-110 (1894),298511,13,23,17,Uintah,10,SCH,"NW4NE4NW4NW4, N2NW4NW4NW4, SW4NW4NW4NW4",10.000000000000000
UT,Trust Lands Administration,Surface,703 Stat. 107-110 (1894),298517,6,19,2,Uintah,10,SCH,"LOTS 1(7.54), 2(7.50), 3(7.46), 4(7.42), S2N2, S2 [ALL] [ALSO KNOWN AS TRACT 37]",509.920000000000016
UT,Trust Lands Administration,Surface,704 Stat. 107-110 (1894),298521,1,8,16,Duchesne,6,NS,N2,320.000000000000000
UT,Trust Lands Administration,Surface,705 Stat. 107-110 (1894),298550,15,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,706 Stat. 107-110 (1894),298564,15,25,36,Grand,10,SCH,ALL,440.560000000000002
UT,Trust Lands Administration,Surface,707 Stat. 107-110 (1894),298575,15,21,31,Uintah,10,SCH,E2W2,160.000000000000000
UT,Trust Lands Administration,Surface,708 Stat. 107-110 (1894),298616,11,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,709 Stat. 107-110 (1894),298621,9,22,29,Uintah,10,SCH,E2NW4,80.000000000000000
UT,Trust Lands Administration,Surface,710 Stat. 107-110 (1894),298628,9,22,29,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Surface,711 Stat. 107-110 (1894),298642,1,9,20,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,712 Stat. 107-110 (1894),298670,1,9,28,Wasatch,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,713 Stat. 107-110 (1894),298675,9,25,29,Uintah,10,SCH,"LOTS 1(42.47), 2(24.58), 3(0.60), 4(30.27), N2, NE4SW4, SE4 [LOTS AKA PART W2SW4, PART SE4SW4, LESS MINING CLAIMS]",617.919999999999959
UT,Trust Lands Administration,Surface,714 Stat. 107-110 (1894),298717,15,21,31,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,715 Stat. 107-110 (1894),298718,12,24,13,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,716 Stat. 107-110 (1894),298721,1,9,16,Wasatch,9,RES,N2,320.000000000000000
UT,Trust Lands Administration,Surface,717 Stat. 107-110 (1894),298722,12,24,13,Uintah,10,SCH,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Surface,718 Stat. 107-110 (1894),298726,10,12,32,Duchesne,10,SCH,ALL,3.060000000000000
UT,Trust Lands Administration,Surface,719 Stat. 107-110 (1894),298743,7,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,720 Stat. 107-110 (1894),298751,9,22,29,Uintah,10,SCH,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,721 Stat. 107-110 (1894),298757,15,21,31,Uintah,10,SCH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Surface,722 Stat. 107-110 (1894),298772,18,20,33,Grand,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Surface,723 Stat. 107-110 (1894),298782,1,9,15,Duchesne,10,SCH,"N2, N2S2",480.000000000000000
UT,Trust Lands Administration,Surface,724 Stat. 107-110 (1894),298802,15,22,33,Grand,10,SCH,LOT 4 (SW4NW4),34.310000000000002
UT,Trust Lands Administration,Surface,725 Stat. 107-110 (1894),298812,9,22,29,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,726 Stat. 107-110 (1894),298819,13,23,16,Uintah,10,SCH,Part S2S2SW4,27.500000000000000
UT,Trust Lands Administration,Surface,727 Stat. 107-110 (1894),298853,9,17,2,Uintah,10,SCH,"LOTS 1(40.07), 2 (40.06), PART LOT 3 (33.11), S2NE4, PART SE4NW4 (34.51), PART NE4SW4 (34.27), PART SE4SW4 (34.19), SE4",456.209999999999980
UT,Trust Lands Administration,Surface,728 Stat. 107-110 (1894),298854,8,20,2,Uintah,10,SCH,"LOTS 1-7, S2N2, SW4, W2SE4",619.860000000000014
UT,Trust Lands Administration,Surface,729 Stat. 107-110 (1894),298856,9,17,2,Duchesne,10,SCH,"PART LOT 3 (6.93), LOT 4 (40.03), SW4NW4, PART SE4NW4 (5.49), PART NE4SW4 (5.73), W2SW4, PART SE4SW4 (5.81)",183.990000000000009
UT,Trust Lands Administration,Surface,730 Stat. 107-110 (1894),298900,9,24,2,Uintah,10,SCH,"LOTS 1-12, SE4NW4, SW4SW4, S2NE4 (ALL)",586.470000000000027
UT,Trust Lands Administration,Surface,731 Stat. 107-110 (1894),298901,9,24,24,Uintah,10,SCH,"LOTS 1, 4, 5, 6, 7, 10, N2SE4",209.039999999999992
UT,Trust Lands Administration,Surface,732 Stat. 107-110 (1894),298902,9,25,32,Uintah,10,SCH,"LOTS 1(47.72), 2(20.51), 3(35.58), 4(36.04), 5(38.69), 6(49.21), 7(21.76), 8(10.61), 9(37.58), 10(4.64), SE4NW4, SW4, N2SE4 [ALL, EXCEPT MINING CLAIMS]",582.340000000000032
UT,Trust Lands Administration,Surface,733 Stat. 107-110 (1894),298905,6,21,36,Uintah,10,SCH,"LOTS 2(16.62), 3(39.88), 4(31.50), 7(49.00), 8(26.00), SE4NE4, W2NW4, NE4SE4, S2SE4 [LOTS AKA PART OF NW4NE4, PART OF E2NW4, PART OF N2SW4, PART OF SW4SW4]",403.000000000000000
UT,Trust Lands Administration,Surface,734 Stat. 107-110 (1894),298906,8,17,32,Duchesne,10,SCH,"LOTS 1-11, NE4, NE4NW4, W2SW4, SE4SW4, NE4SE4 (ALL)",598.669999999999959
UT,Trust Lands Administration,Surface,735 Stat. 107-110 (1894),298908,11,16,36,Duchesne,10,SCH,"N2, N2SW4, SW4SW4, SE4SE4",480.000000000000000
UT,Trust Lands Administration,Surface,736 Stat. 107-110 (1894),298909,11,17,32,Duchesne,10,SCH,"N2N2, S2",480.000000000000000
UT,Trust Lands Administration,Surface,737 Stat. 107-110 (1894),298910,11,24,16,Uintah,10,SCH,"LOTS 1(29.20), 2(37.71), S2NE4, N2NW4, SE4NW4, W2SW4, SE4SW4, NE4SE4, SW4SE4 [LOTS AKA PART OF N2NE4]",466.910000000000025
UT,Trust Lands Administration,Surface,738 Stat. 107-110 (1894),298919,14,21,16,Uintah,10,SCH,"E2E2, NW4, N2SW4, SW4SW4",440.000000000000000
UT,Trust Lands Administration,Surface,739 Stat. 107-110 (1894),298944,9,21,25,Uintah,10,SCH,N2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,740 Stat. 107-110 (1894),298984,1,8,16,Duchesne,6,NS,SW4,160.000000000000000
UT,Trust Lands Administration,Surface,741 Stat. 107-110 (1894),298985,12,24,13,Uintah,10,SCH,S2SE4,80.000000000000000
UT,Trust Lands Administration,Surface,742 Stat. 107-110 (1894),299008,9,24,16,Uintah,10,SCH,"N2N2, SE4NW4, S2SW4",280.000000000000000
UT,Trust Lands Administration,Surface,743 Stat. 107-110 (1894),299015,1,8,31,Duchesne,10,SCH,"LOTS 1(35.65), 3(35.85), 4(35.95), E2, SE4NW4, E2SW4 [LOTS AKA NW4NW4, W2SW4]",547.450000000000045
UT,Trust Lands Administration,Surface,744 Stat. 107-110 (1894),299016,1,9,22,Duchesne,10,SCH,"NW4, SE4",320.000000000000000
UT,Trust Lands Administration,Surface,745 Stat. 107-110 (1894),299017,14,24,2,Uintah,10,SCH,"LOTS 1, 3, 4, SE4NE4, S2NW4, SW4, SW4SE4",439.730000000000018
UT,Trust Lands Administration,Surface,746 Stat. 107-110 (1894),299084,13,22,24,Uintah,10,SCH,SE4,160.000000000000000
UT,Trust Lands Administration,Surface,747 Stat. 107-110 (1894),299088,13,23,14,Uintah,10,SCH,"W2NE4NW4, NW4NW4, NE4SW4NW4, E2NW4SW4NW4, E2SW4SW4NW4, SE4SW4NW4, W2SE4NW4, S2NE4NE4SW4, NW4NE4SW4, S2NE4SW4, E2NW4SW4, E2E2SW4SW4, SE4SW4, S2N2N2SE4, S2N2SE4, S2SE4",355.000000000000000
UT,Trust Lands Administration,Surface,748 Stat. 107-110 (1894),299092,6,22,16,Uintah,10,SCH,"S2NW4, S2",400.000000000000000
UT,Trust Lands Administration,Surface,749 Stat. 107-110 (1894),299097,6,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,750 Stat. 107-110 (1894),299130,6,22,36,Uintah,10,SCH,ALL (LESS 12.22 ACRES CONVEYED FOR ROW 875) (SEE METES & BOUNDS),627.779999999999973
UT,Trust Lands Administration,Surface,751 Stat. 107-110 (1894),299157,9,25,8,Uintah,10,SCH,"LOTS 1(33.81), 3(0.67), S2N2, N2SW4, SE4SW4, SE4 [LOTS AKA SW4SW4]",474.480000000000018
UT,Trust Lands Administration,Surface,752 Stat. 107-110 (1894),299168,5,19,2,Uintah,10,SCH,ALL,637.370000000000005
UT,Trust Lands Administration,Surface,753 Stat. 107-110 (1894),299190,9,24,25,Uintah,10,SCH,"LOTS 1-12, NW4SW4, S2S2",577.970000000000027
UT,Trust Lands Administration,Surface,754 Stat. 107-110 (1894),299191,9,24,36,Uintah,10,SCH,"N2, N2SE4, SW4SW4",440.000000000000000
UT,Trust Lands Administration,Surface,755 Stat. 107-110 (1894),299194,15,21,32,Uintah,10,SCH,"N2N2, S2",480.000000000000000
UT,Trust Lands Administration,Surface,756 Stat. 107-110 (1894),299321,8,20,16,Uintah,10,SCH,"LOTS 3, 4, 5, E2, E2W2, NW4NW4 (LESS M&B FOR ROW CONVEYANCE NO. 522 - QCD001617)",587.740000000000009
UT,Trust Lands Administration,Surface,757 Stat. 107-110 (1894),299377,15,22,29,Uintah,10,SCH,LOT 2(0.83) [AKA PART OF SW4SW4SW4],0.83
UT,Trust Lands Administration,Surface,758 Stat. 107-110 (1894),299380,15,21,25,Uintah,10,SCH,"LOTS 2(29.28), 4(13.69), 6(1.25), 8(29.61), 9(37.81), SW4, S2SE4 [LOTS AKA PART OF SW4SW4NE4, PART OF S2NW4, PART OF N2SE4]	",351.639999999999986
UT,Trust Lands Administration,Surface,759 Stat. 107-110 (1894),299381,15,23,24,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,760 Stat. 107-110 (1894),299383,15,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,761 Stat. 107-110 (1894),299384,15,23,23,Uintah,10,SCH,E2,320.000000000000000
UT,Trust Lands Administration,Surface,762 Stat. 107-110 (1894),299389,12,25,18,Uintah,10,SCH,"SW4NE4, S2SW4NW4, SE4NW4, SW4",260.000000000000000
UT,Trust Lands Administration,Surface,763 Stat. 107-110 (1894),299394,15,22,30,Uintah,10,SCH,"LOTS 4(39.91), 6(2.29), 8(17.11), 10(23.66), 11(32.34), 14(11.80), SE4SW4 [LOTS AKA PART OF N2SW4, SW4SW4, PART OF W2SE4, PART OF SE4SE4]",167.110000000000014
UT,Trust Lands Administration,Surface,764 Stat. 107-110 (1894),299395,15,21,26,Uintah,10,SCH,"LOTS 2(5.54), 4(25.89), 6(39.84), 7(39.89), SW4NE4, W2NW4, SE4NW4, S2 [LOTS AKA PART OF N2NE4, PART OF SE4NE4, PART OF NE4NW4]",591.159999999999968
UT,Trust Lands Administration,Surface,765 Stat. 107-110 (1894),299397,13,22,13,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Surface,766 Stat. 107-110 (1894),299399,15,23,14,Uintah,10,SCH,E2,320.000000000000000
