state,managing_agency,rights_type,state_enabling_act,township,range,section,aliquot,acres,OBJECTID,trust_name
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",128,54,SN050,NESW,40,1000430,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",128,54,SN050,SESW,40,1000453,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",128,54,SN090,SESW,40,1000546,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",128,54,SN170,NENW,40,1000566,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",122,54,SN160,SESE,17.6,1120576,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",126,55,SN100,SWNW,11.75,1133273,School for the Deaf
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",126,55,SN100,NWSW,20.45,1133287,School for the Deaf
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,33,SN050,SWNE,15.87,842590,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,33,SN050,NWSE,15.69,842617,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN060,SWNW,36.06,842921,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN120,NENW,40,843010,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN120,SENW,40,843034,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,NENE,40,843096,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,NWNE,40,843095,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,SWNE,40,843119,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,SENE,40,843120,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,NESE,40,843144,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,NWSE,40,843143,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,SESE,40,843168,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,34,SN170,SWSE,40,843167,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,36,SN180,NENW,40,843762,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,36,SN180,SENW,40,843786,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,36,SN180,NWSW,36.73,843809,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,36,SN180,NESW,40,843810,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,36,SN180,SESW,40,843834,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",35,36,SN180,SWSW,36.84,843833,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",6,9,SN360,SWNW,38.96,835866,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",6,9,SN360,NWSW,38.92,835889,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN050,NWSE,16.22,847716,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,NENW,40,847849,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,NWNE,40,847851,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,NENE,40,847852,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,SENE,40,847874,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN170,SWNE,16.48,847878,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,SENW,40,847880,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,SWNE,40,847877,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN170,NWSE,16.46,847901,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,NESE,40,847903,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,NWSE,40,847907,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,NESW,40,847908,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,SESE,40,847926,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN170,SWSE,16.45,847931,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,SWSE,40,847932,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN180,SESW,40,847935,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,NENW,40,848056,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,SENW,40,848082,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,SWNW,35.73,848087,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,NESW,40,848108,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,NWSW,35.83,848111,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,SWSW,35.95,848132,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN300,SESW,40,848133,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN310,NENW,40,848158,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN310,SENW,40,848183,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,33,SN310,SWNW,35.98,848182,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN040,NESW,40,848274,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN040,SESW,40,848298,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN250,NENE,40,848627,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN250,SENE,40,848651,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN310,NENW,40,848705,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN310,SWNW,35.98,848724,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN310,SENW,40,848725,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN310,NESW,40,848749,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN310,SWSW,35.96,848772,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,34,SN310,SESW,40,848773,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,35,SN050,SWNE,31.74,848802,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,35,SN070,NESW,40,848935,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,35,SN070,SESW,40,848959,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,35,SN070,SWSW,33.41,848963,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,35,SN300,NESW,40,849209,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,35,SN300,SESW,40,849233,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,36,SN050,SWNE,30.62,849365,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,36,SN050,SENW,30.46,849367,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,36,SN140,NESW,40,849581,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,36,SN140,SESW,40,849605,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,37,SN060,SWNE,31.1,849901,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,37,SN200,NENW,40,850157,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,37,SN200,SENW,40,850180,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,37,SN190,NESW,40.05,850199,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,37,SN190,SESW,40.24,850222,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,37,SN300,SENW,40.69,850268,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,38,SN190,NENW,40,850695,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,38,SN190,SWNW,35.97,850718,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,38,SN190,SENW,40,850719,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",36,40,SN020,SENW,31.2,851551,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN090,SENW,34.05,865586,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN090,NESW,34.05,865611,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN090,SESW,34.06,865636,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN160,SENW,33.92,865686,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN040,NWNW,40.67,856487,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN040,SENW,33.29,856510,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,36,SN260,NENE,40,858622,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,36,SN260,SENE,40,858647,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,36,SN260,NESE,40,858671,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,36,SN260,SESE,40,858695,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN060,NESW,40,856527,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN040,NESW,33.19,856535,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN060,SWSW,39.28,856551,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN060,SESW,40,856552,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN040,SESW,33.07,856560,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN070,NENW,40,856577,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN070,SWNW,39.36,856601,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN070,SENW,40,856602,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN090,SENW,33.06,856610,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN090,NESW,33.08,856635,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN090,SESW,33.11,856660,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,NENW,40,856977,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,SENW,40,857002,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,SWNW,39.84,857001,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,NWSW,39.86,857026,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,NESW,40,857027,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,37,SN070,NESW,40,858949,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,37,SN070,SWSW,43.62,858972,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,37,SN070,SESW,40,858973,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,38,SN010,NWNE,39.94,859402,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,SWSW,39.89,857051,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,33,SN310,SESW,40,857052,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN060,NESW,40,857125,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN060,SESW,40,857149,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN060,SWSW,39.14,857148,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN070,NENW,40,857173,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN070,SWNW,39.08,857196,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN070,SENW,40,857197,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN160,NENW,40,857277,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",37,34,SN160,SENW,40,857301,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN160,NESW,33.82,865711,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN160,SESW,33.73,865736,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN210,SENW,34.11,865786,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN210,NESW,34.39,865811,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN210,SESW,34.68,865839,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN280,SENW,34.53,865889,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN280,NESW,34.33,865914,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN280,SESW,34.14,865939,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN330,SENW,33.82,865989,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN330,NESW,33.68,866013,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,33,SN330,SESW,33.53,866037,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,NWNE,40,866538,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,NENE,40,866539,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,SWNE,40,866562,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,SENE,40,866563,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN310,NESW,40,866581,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,NWSE,40,866586,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,NESE,40,866587,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN310,SESW,40,866605,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,SESE,40,866611,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN320,SWSE,40,866610,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",38,34,SN310,SWSW,39.26,866604,Rural Credit
